Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Leontopithecus,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Leontopithecus,,caissara
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Leontopithecus,,chrysomelas
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Leontopithecus,,chrysopygus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Leontopithecus,,rosalia
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,bicolor
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,fuscicollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,geoffroyi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,graellsi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,imperator
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,imperator
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,imperator
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,inustus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,labiatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,labiatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,labiatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,labiatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,leucopus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,martinsi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,martinsi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,martinsi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,melanoleucus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,midas
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,mystax
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,mystax
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,mystax
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,niger
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,nigricollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,nigricollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,nigricollis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,oedipus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,pileatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Callitrichinae,,Saguinus,,tripartitus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,albifrons
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,albifrons
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,albifrons
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,albifrons
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,albifrons
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,albifrons
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,albifrons
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,apella
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,apella
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,apella
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,apella
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,apella
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,apella
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,apella
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,capucinus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,kaapori
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,libidinosus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,libidinosus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,libidinosus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,libidinosus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,libidinosus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,nigritus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,nigritus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,nigritus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,nigritus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,olivaceus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Cebinae,,Cebus,,xanthosternos
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,boliviensis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,boliviensis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,boliviensis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,oerstedii
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,oerstedii
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,oerstedii
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,sciureus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,sciureus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,sciureus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,sciureus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,sciureus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,ustus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Cebidae,Saimiriinae,,Saimiri,,vanzolinii
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,azarae
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,azarae
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,azarae
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,azarae
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,hershkovitzi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,lemurinus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,lemurinus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,lemurinus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,lemurinus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,lemurinus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,miconax
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,nancymaae
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,nigriceps
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,trivirgatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Aotidae,,,Aotus,,vociferans
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Torquatus,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,baptista
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,barbarabrownae
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,bernhardi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,brunneus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,caligatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,cinerascens
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,coimbrai
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,cupreus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,discolor
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,donacophilus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,dubius
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,hoffmannsi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Torquatus,lucifer
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Torquatus,lugens
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Torquatus,medemi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,melanochir
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,modestus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,moloch
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,nigrifrons
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,oenanthe
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,olallae
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,ornatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,pallescens
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,personatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Torquatus,purinus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Torquatus,regulus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Callicebus,stephennashi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Callicebinae,,Callicebus,Torquatus,torquatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Cacajao,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Cacajao,,calvus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Cacajao,,calvus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Cacajao,,calvus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Cacajao,,calvus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Cacajao,,calvus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Cacajao,,melanocephalus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Chiropotes,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Chiropotes,,albinasus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Chiropotes,,chiropotes
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Chiropotes,,israelita
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Chiropotes,,satanas
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Chiropotes,,utahickae
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,aequatorialis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,albicans
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,irrorata
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,monachus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,monachus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,monachus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,pithecia
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,pithecia
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Pitheciidae,Pitheciinae,,Pithecia,,pithecia
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,belzebul
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,caraya
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,coibensis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,coibensis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,coibensis
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,guariba
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,guariba
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,guariba
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,macconnelli
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,nigerrima
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,palliata
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,pigra
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,sara
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,seniculus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,seniculus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,seniculus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Alouattinae,,Alouatta,,seniculus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,belzebuth
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,chamek
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,fusciceps
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,fusciceps
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,fusciceps
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,geoffroyi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,geoffroyi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,geoffroyi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,geoffroyi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,geoffroyi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,geoffroyi
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,hybridus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,marginatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Ateles,,paniscus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Brachyteles,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Brachyteles,,arachnoides
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Brachyteles,,hypoxanthus
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Lagothrix,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Lagothrix,,cana
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Lagothrix,,cana
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Lagothrix,,cana
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Lagothrix,,lagotricha
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Lagothrix,,lugens
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Lagothrix,,poeppigii
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Oreonax,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,,Atelidae,Atelinae,,Oreonax,,flavicauda
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,,,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Allenopithecus,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Allenopithecus,,nigroviridis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercocebus,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercocebus,,agilis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercocebus,,atys
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercocebus,,atys
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercocebus,,atys
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercocebus,,chrysogaster
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercocebus,,galeritus
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercocebus,,sanjei
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercocebus,,torquatus
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,albogularis
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,ascanius
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,ascanius
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,ascanius
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,ascanius
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,ascanius
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,ascanius
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,campbelli
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,cephus
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,cephus
PRIMATES,HAPLORRHINI,SIMIIFORMES,Cercopithecoidea,Cercopithecidae,Cercopithecinae,,Cercopithecus,,cephus
