occurrence.genus_name,occurrence.species_name
Apodemus,dominans
Apodemus,jeanteti
Mimomys,sp.
Eliomys,intermedius
Stephanomys,minor
Stephanomys,donnezani
Castillomys,crusafonti
Apodemus,dominans
Apodemus,jeanteti
Mimomys,occitanus
Eliomys,intermedius
Eliomys,truci
Glis,sackdillingensis
Episoriculus,gibberodon
Miosorex,meini
Archaeodesmana,sp.
Stephanomys,minor
Stephanomys,thaleri
Castillomys,crusafonti
Apodemus,dominans
Apodemus,jeanteti
Rhagapodemus,frecuens
Micromys,sp.
Occitanomys,brailloni
Mimomys,stehlini
Kislangia,cappeta
Mimomys,ischus
Eliomys,intermedius
Eliomys,truci
Muscardinus,sp.
Episoriculus,gibberodon
Beremendia,sp.
Archaeodesmana,sp.
Stephanomys,minor
Stephanomys,thaleri
Stephanomys,minor
Prolagus,michauxi
Stephanomys,minor
Castillomys,crusafonti
Occitanomys,brailloni
Mimomys,stehlini
Stephanomys,minor
Stephanomys,thaleri
Apodemus,dominans
Rhagapodemus,frecuens
Castillomys,crusafonti
Occitanomys,brailloni
Mimomys,stehlini
Mimomys,ischus
Eliomys,intermedius
Prolagus,michauxi
Episoriculus,gibberodon
Apodemus,sp.
Stephanomys,balcellsi
Castillomys,crusafonti
Mimomys,pliocaenicus
Mimomys,cappettai
Mimomys,reidi
Prolagus,sp.
Oryctolagus,sp.
Castor,sp.
Mammuthus,meridionalis
Leptobos,elatus
Gazella,borbonica
Gazellospira,torticornis
Hesperidoceras,merlae
Croizetoceros,ramosus
Eucladoceros,senezensis
Equus,stenonis
Stephanorhinus,etruscus
Talpa,europaea
Erinaceus,sp.
Sorex,araneus
Sorex,minutus
Crocidura,leucodon
Crocidura,suaveolens
Sciurus,vulgaris
Spermophilus,citelloides
Spalax,leucodon
Glis,glis
Dryomys,nitedula
Sicista,subtilis
Apodemus,sylvaticus
Allocricetus,bursae
Cricetus,cricetus
Arvicola,sp._2
Lagurus,lagurus
Microtus,arvalis
Microtus,gregalis
Microtus,oeconomus
Microtus,subterraneus
Ochotona,pusilla
Lepus,sp.
Canis,spelaeus
Vulpes,vulpes
Mustela,nivalis
Martes,sp.
Meles,meles
Felis,silvestris
Lynx,sp.
Ursus,spelaeus
Ursus,arctos
Crocuta,spelaea
Equus,sp.
Megaloceros,sp.
Alces,sp.
Cervus,elaphus
Capreolus,major
Rupicapra,sp.
Ovis,sp.
Myodes,glareolus
Erinaceus,sp.
Crocidura,leucodon
Spermophilus,citelloides
Marmota,bobak
Spalax,leucodon
Sicista,subtilis
Apodemus,sylvaticus
Allocricetus,bursae
Cricetus,cricetus
Arvicola,sp._1
Microtus,arvalis
Microtus,gregalis
Ochotona,pusilla
Lepus,sp.
Vulpes,vulpes
Mustela,nivalis
Megaloceros,sp.
Alces,sp.
Apodemus,jeanteti
Apodemus,dominans
Rhagapodemus,ballesioi
Rhagapodemus,hautimagnensis
Castillomys,crusafonti
Occitanomys,montheleni
Stephanomys,donnezani
Paraethomys,jaegeri
Paraethomys,meini
Apocricetus,angustidens
Blancomys,neglectus
Trilophomys,pyrenaicus
Eliomys,intermedius
Glis,sackdillingensis
Muscardinus,sp.
Parasorex,depereti
Talpa,fossilis
Episoriculus,gibberodon
Paenelimnoecus,pannonicus
Macaca,sp.
Procamptoceras,brivatense
Cervus,philisi
Libralces,gallicus
Canis,etruscus
Ursus,etruscus
Enhydrictis,sp.
Martes,sp.
Mustela,palerminea
Mustela,praenivalis
Felis,silvestris
Hypolagus,brachygnathus
Oryctolagus,sp.
Prolagus,corsicanus
Mimomys,ostramosi
Mimomys,pitymyoides
Mimomys,tornensis
Mimomys,septimanus
Mimomys,burgondiae
Germanomys,weileri
Pliomys,episcopalis
Pliomys,lenki
Lemmus,sp.
Apodemus,sylvaticus
Glis,sackdillingensis
Eliomys,intermedius
Muscardinus,pliocaenicus
Sciurus,warthae
Beremendia,fissidens
Petenyia,hungarica
Episoriculus,gibberodon
Sorex,subaraneus
Sorex,subminutus
Talpa,europaea
Talpa,caeca
Erinaceus,sp.
Rhinolophus,ferrumequinum
Stephanorhinus,etruscus
Cricetus,kormosi
Myocricetodon,sp.
Atlantoxerus,adroveri
Eliomys,intermedius
Paraethomys,meini
Occitanomys,sp.
Apodemus,dominans
Prolagus,michauxi
Eliomys,quercinus
Apodemus,sp.
Castillomys,crusafonti
Mimomys,savini
Microtus,gregaloides
Microtus,brecciensis
Oryctolagus,sp.
Lepus,granatensis
Canis,etruscus
Panthera,gombaszoegensis
Homotherium,sp.
Palaeoloxodon,antiquus
Equus,stenonis
Equus,sussenbornensis
Hippopotamus,major
Praemegaceros,solilhacus
Stephanorhinus,etruscus
Desmanella,sp.
Prolagus,michauxi
Hylopetes,sp.
Castor,fiber
Rhagapodemus,hautimagnensis
Apodemus,dominans
Micromys,steffensi
Occitanomys,brailloni
Micromys,bendai
Desmana,verestchagini
Desmanella,sp.
Castor,fiber
Rhagapodemus,hautimagnensis
Apodemus,dominans
Micromys,steffensi
Occitanomys,brailloni
Sus,sp.
Desmana,verestchagini
Archaeodesmana,dekkersi
Desmanella,sp.
Castor,fiber
Rhagapodemus,hautimagnensis
Apodemus,dominans
Micromys,kozaniensis
Occitanomys,brailloni
Mimomys,davakosi
Archaeodesmana,dekkersi
Deinotherium,giganteum
Alicornops,simorrense
Dorcatherium,crassum
Listriodon,splendens
Gomphotherium,angustidens
Bunolistriodon,lockharti
Apodemus,sylvaticus
Castillomys,crusafonti
Mimomys,savini
Microtus,burgondiae
Allophaiomys,pliocaenicus
Equus,caballus
Eliomys,sp.
Castillomys,crusafonti
Mimomys,medasensis
Equus,stenonis
Mimomys,reidi
Mimomys,medasensis
Apodemus,sp.
Castillomys,crusafonti
Mimomys,pliocaenicus
Mimomys,cappettai
Mimomys,reidi
Prolagus,sp.
Equus,stenonis
Mimomys,pliocaenicus
Blancomys,neglectus
Eliomys,intermedius
Stephanomys,thaleri
Castillomys,crusafonti
Mimomys,stehlini
Trischizolagus,maritsae
Anancus,arvernensis
Hipparion,sp.
Cricetus,barrieri
Blancomys,neglectus
Paraethomys,meini
Stephanomys,thaleri
Castillomys,crusafonti
Mimomys,stehlini
Prolagus,michauxi
Trischizolagus,maritsae
Anancus,arvernensis
Diceros,douariensis
Merycopotamus,dissimilus
Helladotherium,duveroyi
Palaeotragus,germaini
Merycopotamus,anisae
Kenyapotamus,sp.
Pachytragus,solignaci
Nyanzachoerus,devauxi
Nyanzachoerus,syrticus
Hippotherium,primigenium
Afrocyon,sp.
Tungurictis,sp.
Machairodus,sp.
Gomphotherium,angustidens
Tetralophodon,longirostris
Gazella,sp.
Protoryx,solignaci
Merycopotamus,anisae
Hippotherium,primigenium
Kenyapotamus,sp.
Kenyapotamus,sp.
Hippotherium,primigenium
Pachytragus,solignaci
Gazella,sp.
Tungurictis,sp.
Tragocerus,sp.
Zramys,haichai
Myocricetodon,ouedi
Hipparion,africanum
Prostrepsiceros,sp.
Antidorcas,sp.
Progonomys,hispanicus
Hispanomys,peralensis
Democricetodon,sp.
Tempestia,hartenbergeri
Muscardinus,crusafonti
Cricetodon,sp.
Tempestia,hartenbergeri
Progonomys,hispanicus
Progonomys,cathalai
Hispanomys,peralensis
Tempestia,hartenbergeri
Muscardinus,crusafonti
Heteroxerus,sp.
Chalicomys,jaegeri
Cricetodon,sp.
Heteroxerus,huerzeleri
Neocricetodon,occidentalis
Progonomys,hispanicus
Progonomys,cathalai
Hispanomys,peralensis
Tempestia,hartenbergeri
Myomimus,dehmi
Muscardinus,crusafonti
Progonomys,hispanicus
Progonomys,cathalai
Progonomys,hispanicus
Parapodemus,sp.
Hispanomys,peralensis
Progonomys,hispanicus
Parapodemus,sp.
Hispanomys,peralensis
Progonomys,hispanicus
Parapodemus,sp.
Hispanomys,peralensis
Hispanomys,sp.
Myomimus,dehmi
Hipparion,sp.
Eozapus,intermedius
Occitanomys,sondaari
Parapodemus,lugdunensis
Occitanomys,vireti
Eozapus,intermedius
Neocricetodon,occidentalis
Occitanomys,sondaari
Parapodemus,lugdunensis
Occitanomys,vireti
Eozapus,intermedius
Eliomys,truci
Eliomys,sp.
Hispanomys,peralensis
Neocricetodon,occidentalis
Parapodemus,gaudryi
Hispanomys,freudenthali
Spermophilinus,turoliensis
Occitanomys,adroveri
Parapodemus,gaudryi
Eliomys,truci
Crusafontina,vandeweerdi
Occitanomys,sondaari
Occitanomys,vireti
Hispanomys,freudenthali
Eozapus,intermedius
Occitanomys,adroveri
Parapodemus,gaudryi
Ruscinomys,schaubi
Atlantoxerus,adroveri
Hipparion,sp.
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Hispanomys,freudenthali
Hispanomys,sp.
Neocricetodon,fahlbuschi
Eliomys,truci
Atlantoxerus,adroveri
Spermophilinus,bredai
Dipoides,problematicus
Archaeodesmana,turolense
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Ruscinomys,schaubi
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Ruscinomys,schaubi
Spermophilinus,turoliensis
Hipparion,sp.
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Ruscinomys,schaubi
Neocricetodon,fahlbuschi
Eliomys,truci
Atlantoxerus,adroveri
Spermophilinus,turoliensis
Dipoides,problematicus
Archaeodesmana,turolense
Stephanomys,ramblensis
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Neocricetodon,fahlbuschi
Archaeodesmana,luteyni
Occitanomys,adroveri
Stephanomys,ramblensis
Apodemus,gudrunae
Cricetus,kormosi
Eliomys,truci
Dipoides,problematicus
Archaeodesmana,major
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Atlantoxerus,adroveri
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Neocricetodon,fahlbuschi
Eliomys,truci
Occitanomys,adroveri
Parapodemus,gaudryi
Ruscinomys,schaubi
Spermophilinus,turoliensis
Dipoides,problematicus
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Ruscinomys,schaubi
Eliomys,truci
Hipparion,sp.
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Ruscinomys,schaubi
Eliomys,truci
Atlantoxerus,adroveri
Spermophilinus,turoliensis
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Ruscinomys,schaubi
Eliomys,truci
Atlantoxerus,adroveri
Spermophilinus,turoliensis
Mimomys,stehlini
Mimomys,ischus
Occitanomys,adroveri
Parapodemus,gaudryi
Huerzelerimys,turoliensis
Ruscinomys,schaubi
Neocricetodon,fahlbuschi
Eliomys,truci
Spermophilinus,turoliensis
Dipoides,problematicus
Metailurus,parvulus
Machairodus,giganteus
Canis,cipio
Paludolutra,lluecai
Baranogale,adroveri
Adcrocuta,eximia
Thalassictis,adroveri
Plioviverrops,guerini
Lycyaena,sp.
Archaeodesmana,turolense
Atlantoxerus,adroveri
Occitanomys,adroveri
Parapodemus,gaudryi
Ruscinomys,schaubi
Neocricetodon,fahlbuschi
Dipoides,problematicus
Stephanomys,ramblensis
Ruscinomys,schaubi
Neocricetodon,sesae
Archaeodesmana,luteyni
Stephanomys,ramblensis
Archaeodesmana,luteyni
Occitanomys,sp.
Stephanomys,sp.
Castillomys,crusafonti
Apodemus,dominans
Paraethomys,meini
Trilophomys,pyrenaicus
Eliomys,intermedius
Archaeodesmana,brailloni
Stephanomys,minor
Castillomys,crusafonti
Apodemus,dominans
Mimomys,stehlini
Trilophomys,sp.
Archaeodesmana,brailloni
Stephanomys,minor
Castillomys,crusafonti
Apodemus,dominans
Mimomys,gracilis
Mimomys,stehlini
Trilophomys,sp.
Eliomys,truci
Eliomys,intermedius
Hipparion,periafricanum
Hipparion,gromovae
Tragocerus,sp.
Occitanomys,adroveri
Stephanomys,ramblensis
Apodemus,gudrunae
Huerzelerimys,turoliensis
Ruscinomys,sp.
Cricetus,kormosi
Dipoides,problematicus
Spermophilinus,turoliensis
Archaeodesmana,major
Talpa,csarnotana
Talpa,fossilis
Desmana,sp.
Beremendia,fissidens
Blarinoides,mariae
Petenyia,hungarica
Episoriculus,gibberodon
Petenyiella,gracilis
Sorex,sp.
Hemiechinus,samsonowiczi
Dolichopithecus,sp.
Macaca,sp.
Sciurus,sp.
Eutamias,sp.
Pliopetes,hungaricus
Pliopetaurista,pliocaenica
Glirurus,gemmula
Dryomimus,eliomyoides
Glis,minor
Muscardinus,sp.
Prospalax,priscus
Cricetinus,europaeus
Baranomys,loczyi
Promimomys,cor
Mimomys,gracilis
Dolomys,nehringi
Propliomys,hungaricus
Micromys,praeminutus
Apodemus,dominans
Rhagapodemus,frequens
Ursus,sp.
Mustela,palerminea
Baranogale,beremendensis
Xenictis,pilgrimi
Felis,sp.
Lynx,sp.
Cervus,sp.
Alces,dupuisi
Alces,sp.
Cervus,pyrenaicus
Gazellospira,torticornis
Procamptoceras,brivatense
Hemitragus,bonali
Ochotonoides,csarnotanus
Hypolagus,beremendensis
Talpa,sp.
Desmana,sp.
Beremendia,fissidens
Blarinoides,mariae
Petenyia,hungarica
Petenyiella,gracilis
Episoriculus,gibberodon
Estramomys,simplex
Pliopetaurista,dehneli
Pliopetes,hungaricus
Sminthozapus,janossyi
Glis,minor
Muscardinus,sp.
Dryomimus,eliomyoides
Amphidyromys,pusillus
Prospalax,priscus
Apodemus,sp.
Cricetinus,sp.
Baranomys,loczyi
Germanomys,weileri
Mimomys,stehlini
Mimomys,sp.
Mimomys,sp.
Lemmus,sp.
Hystrix,major
Hypolagus,beremendensis
Canis,arnensis
Vulpes,sp.
Felis,lunensis
Ursus,minimus
Pannonictis,janossyi
Mustela,praenivalis
Mustela,plioerminea
Putorius,stromeri
Equus,robustus
Dicerorhinus,sp.
Cervodama,pontoborealis
Cervus,philisi
Galemys,kormosi
Soriculus,gibberodon
Petenyia,hungarica
Beremendia,fissidens
Sorex,runtonensis
Prospalax,priscus
Rhinocricetus,sp.
Dolomys,milleri
Mimomys,mehelyi
Mimomys,sp.
Lagotherium,beremendense
Alopex,praeglacialis
Ursus,sp.
Mustela,palerminea
Putorius,stromeri
Xenictis,pilgrimi
Lynx,sp.
Capreolus,sp.
Homotherium,hungaricus
Galerix,sp.
Progonomys,cathalai
Myocricetodon,seboui
Myocricetodon,ouedi
Myocricetodon,trerki
Myocricetodon,sp.
Zramys,haichai
Microdyromys,chaabi
Africanomys,kettarati
Paraethomys,miocaenicus
Myocricetodon,ouaichi
Myocricetodon,ultimus
Galerix,sp.
Zramys,haichai
Progonomys,cathalai
Irhoudia,sp.
Atlantoxerus,sp.
Irhoudia,robinsoni
Atlantoxerus,sp.
Zramys,hamamai
Myocricetodon,seboui
Protatera,algeriensis
Paraethomys,miocaenicus
Hipparion,sp.
Simojovelhyus,pocitosense
Talpa,sp.
Desmana,nehringi
Beremendia,fissidens
Petenyia,hungarica
Sorex,minutus
Sorex,runtonensis
Sicista,praeloriger
Prospalax,priscus
Allocricetus,ehiki
Micromys,praeminutus
Estramomys,simplex
Mimomys,stehlini
Mimomys,sp.
Hypolagus,beremendensis
Ochotona,sp.
Tragospira,pannonica
Talpa,fossilis
Talpa,minor
Desmana,nehringi
Sorex,runtonensis
Sorex,minutus
Beremendia,fissidens
Petenyia,hungarica
Episoriculus,gibberodon
Crocidura,kornfeldi
Erinaceus,sp.
Myotis,baranensis
Myotis,steiningeri
Myotis,schaubi
Myotis,wuesti
Vespertilio,majori
Eptesicus,praeglacialis
Rhinolophus,ferrumequinum
Spermophilus,primigenius
Glis,sackdillingensis
Dryomimus,eliomyoides
Prospalax,priscus
Apodemus,sylvaticus
Apodemus,alsomyoides
Rhinocricetus,ehiki
Mimomys,pliocaenicus
Mimomys,fejervaryi
Mimomys,hungaricus
Mimomys,petenyii
Mimomys,pusillus
Kislangia,rex
Lagurodon,sp.
Hystrix,sp.
Estramomys,simplex
Hypolagus,beremendensis
Pliolagus,beremendensis
Canis,mosbachensis
Canis,lupus
Vulpes,vulpes
Vulpes,praecorsac
Vulpes,praeglacialis
Ursus,gombaszoegensis
Ursulus,stehlini
Baranogale,beremendensis
Mustela,palerminea
Pannonictis,pliocaenica
Xenictis,pilgrimi
Felis,sp.
Lynx,lynx
Panthera,sp.
Mammuthus,wuesti
Stephanorhinus,etruscus
Equus,sp.
Cervus,sp.
Capreolus,sp.
Gazellospira,torticornis
Tragospira,pannonica
Procamptoceras,brivatense
Hemitragus,bonali
Myodes,sebaldi
Panthera,gombaszoegensis
Homotherium,hungaricus
Talpa,fossilis
Desmana,sp.
Sorex,praeminutus
Sorex,sp.
Beremendia,fissidens
Petenyia,hungarica
Crocidura,kornfeldi
Erinaceus,sp.
Rhinolophus,ferrumequinum
Rhinolophus,euryale
Myotis,schaubi
Myotis,sp.
Myotis,dasycneme
Plecotus,sp.
Estramomys,simplex
Spermophilus,primigenius
Glis,sackdillingensis
Prospalax,priscus
Apodemus,sp.
Micromys,praeminutus
Allocricetus,ehiki
Trilophomys,schaubi
Germanomys,sp.
Mimomys,exilis
Mimomys,ostramosensis
Mimomys,hungaricus
Mimomys,pitymyoides
Mimomys,tornensis
Mimomys,pusillus
Lemmus,lemmus
Hypolagus,beremendensis
Ochotona,sp.
Cervus,philisi
Sus,strozzii
Myodes,sebaldi
Talpa,fossilis
Desmana,nehringi
Sorex,runtonensis
Sorex,minutus
Drepanosorex,margaritodon
Beremendia,fissidens
Petenyia,hungarica
Soriculus,gibberodon
Crocidura,kornfeldi
Erinaceus,sp.
Rhinolophus,ferrumequinum
Spermophilus,primigenius
Prospalax,priscus
Parapodemus,sp.
Apodemus,leptodus
Apodemus,sylvaticus
Rhinocricetus,ehiki
Villanyia,exilis
Mimomys,mehelyi
Mimomys,petenyii
Mimomys,hungaricus
Mimomys,obtusus
Mimomys,arvalinus
Mimomys,fejervaryi
Kislangia,rex
Myodes,solus
Allophaiomys,deucalion
Lagotherium,beremendense
Canis,sp.
Vulpes,sp.
Ursus,gombaszoegensis
Mustela,palerminea
Baranogale,beremendensis
Pannonictis,pliocaenicus
Lutra,sp.
Felis,sp.
Lynx,strandi
Megaloceros,sp.
Mimomys,savini
Hystrix,major
Ursus,etruscus
Anancus,arvernensis
Tapirus,arvernensis
Dicerorhinus,jeanvireti
Cervus,philisi
Cervus,ardei
Sus,minor
Episoriculus,gibberodon
Beremendia,fissidens
Prospalax,priscus
Apodemus,sylvaticus
Mimomys,pitymyoides
Mimomys,reidi
Mimomys,sp.
Hypolagus,beremendensis
Cervus,philisi
Eucladoceros,senezensis
Equus,stenonis
Talpa,sp.
Desmana,thermalis
Desmana,thermalis
Spermophilus,sp.
Trogontherium,boisvilleti
Castor,issiodorensis
Rattus,sp.
Parapodemus,sp.
Mimomys,coelodus
Mimomys,reidi
Mimomys,simplex
Mimomys,newtoni
Mimomys,kislangensis
Mimomys,sp.
Kislangia,ondatrina
Kislangia,kadici
Lagurus,arankae
Prospalax,priscus
Prolagus,bilobus
Lagotherium,sp.
Oryctolagus,sp.
Canis,sp.
Vulpes,sp.
Ursus,arvernensis
Ursus,etruscus
Meles,sp.
Xenictis,nestii
Lutra,bravardi
Pachycrocuta,robusta
Felis,lunensis
Lynx,sp.
Panthera,issiodorensis
Panthera,toscana
Anancus,arvernensis
Mammut,borsoni
Stephanorhinus,etruscus
Hipparion,moriturum
Camelus,bessarabensis
Eucladoceros,dichotomus
Cervus,dicranius
Megaloceros,sp.
Tragospira,pannonica
Parabos,sp.
Leptobos,etruscus
Homotherium,crenatidens
Mammuthus,meridionalis
Equus,stenonis
Equus,sp.
Anancus,arvernensis
Hipparion,moriturum
Camelus,bessarabensis
Mammuthus,meridionalis
Stephanorhinus,etruscus
Anancus,arvernensis
Dolichopithecus,arvernensis
Mammuthus,meridionalis
Equus,stenonis
Beremendia,fissidens
Crocidura,sp.
Allocricetus,sp.
Sorex,runtonensis
Beremendia,fissidens
Petenyia,hungarica
Crocidura,kornfeldi
Erinaceus,sp.
Spermophilus,primigenius
Apodemus,sylvaticus
Cricetus,cricetus
Rhinocricetus,ehiki
Mimomys,fejervaryi
Pliomys,simplicior
Allophaiomys,pliocaenicus
Lagurodon,arankae
Lagotherium,beremendense
Vulpes,praeglacialis
Ursulus,sp.
Mimomys,savini
Talpa,fossilis
Desmana,sp.
Erinaceus,sp.
Beremendia,fissidens
Crocidura,kornfeldi
Episoriculus,gibberodon
Sorex,runtonensis
Sorex,sp.
Apodemus,sylvaticus
Cricetus,cricetus
Mimomys,pusillus
Lagurus,arankae
Allophaiomys,pliocaenicus
Myodes,sp.
Talpa,fossilis
Beremendia,fissidens
Petenyia,hungarica
Sorex,margaritodon
Sorex,runtonensis
Crocidura,kornfeldi
Spermophilus,sp.
Glis,sackdillingensis
Muscardinus,dacicus
Spalax,advenus
Sicista,praeloriger
Apodemus,sylvaticus
Cricetus,cricetus
Mimomys,pusillus
Ungaromys,sp.
Lemmus,sp.
Allophaiomys,pliocaenicus
Lagurus,arankae
Pliomys,episcopalis
Hypolagus,beremendensis
Ochotona,sp.
Canis,sp.
Mustela,palerminea
Putorius,sp.
Felis,sp.
Lynx,sp.
Ursus,etruscus
Equus,sp.
Rhinoceros,sp.
Cervus,sp.
Myodes,glareolus
Prosomys,mimus
Goniodontomys,disjunctus
Eucyon,davisi
Vulpes,stenognathus
Machairodus,sp.
Pliotaxidea,nevadensis
Martinogale,alveodens
Pliogale,furlongi
Carpocyon,limosus
Mustela,sp.
Talpa,fossilis
Desmana,sp.
Beremendia,fissidens
Petenyia,hungarica
Soriculus,sp.
Neomys,sp.
Drepanosorex,margaritodon
Sorex,runtonensis
Sorex,minutus
Crocidura,kornfeldi
Crocidura,obtusa
Erinaceus,ostramosi
Rhinolophus,sp.
Plecotus,sp.
Myotis,dasycneme
Myotis,gundersheimensis
Myotis,schaubi
Myotis,daubentoni
Myotis,sp.
Miniopterus,sp.
Spermophilus,sp.
Glis,sackdillingensis
Sicista,praeloriger
Apodemus,sylvaticus
Cricetus,cricetus
Allocricetus,bursae
Mimomys,newtoni
Mimomys,pusillus
Mimomys,sp.
Lemmus,sp.
Lagurus,arankae
Allophaiomys,pliocaenicus
Hystrix,major
Hystrix,vinogradovi
Hypolagus,beremendensis
Canis,arnensis
Mustela,palerminea
Meles,atavus
Cervus,sp.
Stephanorhinus,etruscus
Talpa,fossilis
Beremendia,fissidens
Petenyia,hungarica
Episoriculus,sp.
Sorex,runtonensis
Crocidura,kornfeldi
Crocidura,obtusa
Erinaceus,ostramosi
Spermophilus,sp.
Glis,sackdillingensis
Sicista,praeloriger
Apodemus,sylvaticus
Cricetus,cricetus
Allocricetus,bursae
Mimomys,pusillus
Pliomys,episcopalis
Lagurus,arankae
Allophaiomys,pliocaenicus
Ochotona,sp.
Hypolagus,sp.
Melissiodon,dominans
Eucricetodon,infralactorensis
Eucricetodon,quadratum
Pseudotheridomys,antiquus
Eomys,rhodanicus
Peridyromys,occitanus
Myomimus,aquatilis
Paraglis,sp.
Heteroxerus,sp.
Brachyodus,onoideus
Cynelos,helbingi
Cynelos,schlosseri
Haplocyonoides,mordax
Broiliana,nobilis
Stromeriella,franconica
Semigenetta,elegans
Lagopsis,penai
Prolagus,vasconiensis
Amphilagus,ulmensis
Amphitragulus,aurelianensis
Cainotherium,sp.
Palmidophoca,callirhoe
Talpa,fossilis
Talpa,minor
Drepanosorex,margaritodon
Sorex,runtonensis
Beremendia,fissidens
Crocidura,obtusa
Myotis,wuesti
Myotis,emarginatus
Myotis,dasycneme
Spermophilus,primigenius
Sicista,praeloriger
Apodemus,sylvaticus
Cricetus,praeglacialis
Cricetus,cricetus
Cricetulus,sp.
Pliomys,episcopalis
Arvicola,bactonensis
Lagurus,pannonicus
Microtus,gregaloides
Microtus,arvalidens
Microtus,arvalinus
Microtus,nivalinus
Microtus,nivaloides
Microtus,ratticepoides
Microtus,sp.
Lagotherium,beremendensis
Lepus,terraerubrae
Canis,lupus
Canis,sp.
Vulpes,vulpes
Vulpes,praecorsac
Vulpes,praeglacialis
Ursus,gombaszoegensis
Mustela,palerminea
Mustela,praenivalis
Xenictis,pilgrimi
Equus,marxi
Cervus,sp.
Gazellospira,torticornis
Procamptoceras,brivatense
Mimomys,intermedius
Myodes,hintoni
Talpa,fossilis
Desmana,thermalis
Crocidura,obtusa
Sorex,runtonensis
Sorex,minutus
Beremendia,fissidens
Episoriculus,sp.
Erinaceus,praeglacialis
Trogontherium,sp.
Spermophilus,primigenius
Glis,sackdillingensis
Dryomimus,eliomyoides
Sicista,praeloriger
Apodemus,sylvaticus
Cricetulus,sp.
Allocricetus,sp.
Cricetus,cricetus
Mimomys,savini
Mimomys,sp.
Pliomys,episcopalis
Lemmus,sp.
Lagurus,arankae
Microtus,arvalidens
Microtus,gregaloides
Microtus,arvalinus
Microtus,gregalis
Microtus,ratticepoides
Lepus,terraerubrae
Ochotona,sp.
Canis,mosbachensis
Vulpes,sp.
Lutra,sp.
Meles,atavus
Felis,lunensis
Cervus,sp.
Capreolus,suessenbornensis
Equus,sp.
Macaca,sp.
Myodes,sp.
Panthera,gombaszoegensis
Stephanorhinus,etruscus
Talpa,fossilis
Sorex,runtonensis
Sorex,minutus
Drepanosorex,margaritodon
Beremendia,fissidens
Crocidura,obtusa
Erinaceus,praeglacialis
Erinaceus,sp.
Myotis,wuesti
Spermophilus,primigenius
Sicista,praeloriger
Apodemus,alsomyoides
Cricetus,praeglacialis
Cricetus,runtonensis
Cricetulus,sp.
Mimomys,pusillus
Myodes,glareolus
Arvicola,sp.
Microtus,hintoni
Microtus,gregaloides
Microtus,arvalidens
Microtus,arvalinus
Microtus,nivalinus
Microtus,ratticepoides
Lagurus,pannonicus
Lagotherium,beremendense
Lepus,terraerubrae
Ochotona,sp.
Mustela,palerminea
Xenictis,pilgrimi
Pannonictis,pliocaenicus
Mimomys,savini
Spalax,advenus
Cricetus,cricetus
Microtus,hintoni
Microtus,gregaloides
Microtus,ratticepoides
Microtus,arvalis
Talpa,fossilis
Sorex,runtonensis
Drepanosorex,margaritodon
Spermophilus,primigenius
Sicista,praeloriger
Cricetus,praeglacialis
Arvicola,cantiana
Microtus,arvalidens
Microtus,hintoni
Microtus,arvalinus
Microtus,nivalinus
Microtus,ratticepoides
Microtus,gregalis
Myodes,glareolus
Talpa,fossilis
Talpa,minor
Sorex,runtonensis
Sorex,minutus
Drepanosorex,margaritodon
Beremendia,fissidens
Suncus,hungaricus
Spermophilus,primigenius
Sicista,praeloriger
Spalax,advenus
Cricetus,praeglacialis
Allocricetus,bursae
Mimomys,savini
Pliomys,episcopalis
Arvicola,cantiana
Microtus,arvalidens
Microtus,hintoni
Microtus,arvalinus
Microtus,nivalinus
Microtus,ratticepoides
Microtus,gregalis
Lagurodon,pannonicus
Mustela,palerminea
Myodes,glareolus
Talpa,fossilis
Talpa,minor
Sorex,runtonensis
Drepanosorex,margaritodon
Beremendia,fissidens
Erinaceus,sp.
Spermophilus,primigenius
Sicista,praeloriger
Spalax,advenus
Cricetus,praeglacialis
Allocricetus,bursae
Mimomys,savini
Pliomys,episcopalis
Arvicola,cantiana
Microtus,arvalidens
Microtus,hintoni
Microtus,nivalinus
