Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,Subspecies
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,velifer,grandis
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,velifer,incautus
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,velifer,magnamolaris
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,vivesi,
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,volans,
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,volans,volans
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,volans,amotus
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,volans,interior
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,volans,longicrus
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,welwitschii,
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,yanbarensis,
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,yesoensis,
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,yumanensis,
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,yumanensis,yumanensis
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,yumanensis,lambi
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,yumanensis,lutosus
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,yumanensis,oxalis
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,yumanensis,saturatus
CHIROPTERA,,,,Vespertilionidae,Myotinae,,Myotis,,yumanensis,sociabilis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,,,,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,africanus,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,australis,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,australis,australis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,australis,solomonensis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,australis,tibialis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,fraterculus,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,fuscus,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,gleni,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,inflatus,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,inflatus,inflatus
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,inflatus,rufus
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,macrocneme,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,magnater,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,magnater,magnater
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,magnater,macrodens
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,majori,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,manavi,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,manavi,manavi
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,manavi,griveaudi
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,medius,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,minor,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,minor,minor
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,minor,newtoni
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,minor,occidentalis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,natalensis,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,natalensis,natalensis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,natalensis,arenarius
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,paululus,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,paululus,paululus
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,paululus,graysonae
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,paululus,witkampi
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,pusillus,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,robustior,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,schreibersii
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,bassanii
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,blepotis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,chinensis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,dasythrix
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,eschscholtzii
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,fuliginosus
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,haradai
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,japoniae
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,oceanensis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,orianae
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,orsinii
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,pallidus
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,parvipes
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,smitianus
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,schreibersii,villiersi
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,shortridgei,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,tristis,
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,tristis,tristis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,tristis,celebensis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,tristis,grandis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,tristis,insularis
CHIROPTERA,,,,Vespertilionidae,Miniopterinae,,Miniopterus,,tristis,propritristis
CHIROPTERA,,,,Vespertilionidae,Murininae,,,,,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Harpiocephalus,,,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Harpiocephalus,,harpia,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Harpiocephalus,,harpia,harpia
CHIROPTERA,,,,Vespertilionidae,Murininae,,Harpiocephalus,,harpia,lasyurus
CHIROPTERA,,,,Vespertilionidae,Murininae,,Harpiocephalus,,harpia,madrassius
CHIROPTERA,,,,Vespertilionidae,Murininae,,Harpiocephalus,,harpia,rufulus
CHIROPTERA,,,,Vespertilionidae,Murininae,,Harpiocephalus,,mordax,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,,,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Harpiola,,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,aenea,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,aurata,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,cyclotis,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,cyclotis,cyclotis
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,cyclotis,eileenae
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,cyclotis,peninsularis
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,florium,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,florium,florium
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,florium,lanosa
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,florium,toxopei
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,fusca,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Harpiola,grisea,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,hilgendorfi,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,huttoni,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,huttoni,huttoni
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,huttoni,rubella
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,leucogaster,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,leucogaster,leucogaster
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,leucogaster,rubex
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,puta,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,rozendaali,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,ryukyuana,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,silvatica,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,suilla,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,suilla,suilla
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,suilla,canescens
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,tenebrosa,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,tubinaris,
CHIROPTERA,,,,Vespertilionidae,Murininae,,Murina,Murina,ussuriensis,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,,,,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,africana,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,agnella,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,argentata,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,argentata,argentata
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,argentata,nidicola
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,argentata,zuluensis
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,cuprosa,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,eriophora,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,flora,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,hardwickii,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,intermedia,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,lanosa,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,lanosa,lanosa
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,lanosa,harrisoni
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,lanosa,lucia
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,lanosa,muscilla
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,lenis,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,minuta,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,muscina,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,myrella,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,papillosa,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,papillosa,papillosa
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,papillosa,malayana
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,pellucida,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,phalaena,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,picta,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,picta,picta
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,picta,bellissima
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,smithii,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,whiteheadi,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,whiteheadi,whiteheadi
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,whiteheadi,bicolor
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Kerivoula,,whiteheadi,pusilla
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Phoniscus,,,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Phoniscus,,aerosa,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Phoniscus,,atrox,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Phoniscus,,jagorii,
CHIROPTERA,,,,Vespertilionidae,Kerivoulinae,,Phoniscus,,papuensis,
PHOLIDOTA,,,,,,,,,,
PHOLIDOTA,,,,Manidae,,,,,,
PHOLIDOTA,,,,Manidae,,,Manis,,,
PHOLIDOTA,,,,Manidae,,,Manis,Manis,,
PHOLIDOTA,,,,Manidae,,,Manis,Paramanis,,
PHOLIDOTA,,,,Manidae,,,Manis,Smutsia,,
PHOLIDOTA,,,,Manidae,,,Manis,Uromanis,,
PHOLIDOTA,,,,Manidae,,,Manis,Phataginus,,
PHOLIDOTA,,,,Manidae,,,Manis,Manis,crassicaudata,
PHOLIDOTA,,,,Manidae,,,Manis,Paramanis,culionensis,
PHOLIDOTA,,,,Manidae,,,Manis,Smutsia,gigantea,
PHOLIDOTA,,,,Manidae,,,Manis,Paramanis,javanica,
PHOLIDOTA,,,,Manidae,,,Manis,Manis,pentadactyla,
PHOLIDOTA,,,,Manidae,,,Manis,Manis,pentadactyla,pentadactyla
PHOLIDOTA,,,,Manidae,,,Manis,Manis,pentadactyla,auritus
PHOLIDOTA,,,,Manidae,,,Manis,Manis,pentadactyla,pusilla
PHOLIDOTA,,,,Manidae,,,Manis,Smutsia,temminckii,
PHOLIDOTA,,,,Manidae,,,Manis,Uromanis,tetradactyla,
PHOLIDOTA,,,,Manidae,,,Manis,Phataginus,tricuspis,
PHOLIDOTA,,,,Manidae,,,Manis,Phataginus,tricuspis,tricuspis
PHOLIDOTA,,,,Manidae,,,Manis,Phataginus,tricuspis,mabirae
CARNIVORA,,,,,,,,,,
CARNIVORA,FELIFORMIA,,,,,,,,,
CARNIVORA,FELIFORMIA,,,Felidae,,,,,,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,,,,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Acinonyx,,,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Acinonyx,,jubatus,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Acinonyx,,jubatus,jubatus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Acinonyx,,jubatus,hecki
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Acinonyx,,jubatus,raineyi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Acinonyx,,jubatus,soemmeringii
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Acinonyx,,jubatus,velox
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Acinonyx,,jubatus,venaticus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,caracal,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,caracal,caracal
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,caracal,algira
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,caracal,damarensis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,caracal,limpopoensis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,caracal,lucani
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,caracal,nubica
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,caracal,poecilotis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Caracal,,caracal,schmitzi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Catopuma,,,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Catopuma,,badia,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Catopuma,,temminckii,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Catopuma,,temminckii,temminckii
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Catopuma,,temminckii,dominicanorum
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Catopuma,,temminckii,tristis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,bieti,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,catus,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,chaus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,affinis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,fulvidina
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,furax
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,kelaarti
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,kutas
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,maimanah
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,nilotica
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,oxiana
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,chaus,prateri
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,manul,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,manul,manul
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,manul,ferruginea
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,manul,nigripecta
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,margarita,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,margarita,margarita
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,margarita,airensis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,margarita,harrisoni
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,margarita,meinertzhageni
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,margarita,scheffeli
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,margarita,thinobia
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,nigripes,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,nigripes,nigripes
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,nigripes,thomasi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,silvestris
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,cafra
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,caucasica
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,caudata
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,chutuchta
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,cretensis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,foxi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,gordoni
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,grampia
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,griselda
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,haussa
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,iraki
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,jordansi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,lybica
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,mellandi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,nesterovi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,ocreata
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,ornata
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,reyi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,rubida
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,tristrami
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Felis,,silvestris,ugandae
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,braccatus,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,braccatus,braccatus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,braccatus,munoai
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,colocolo,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,colocolo,colocolo
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,colocolo,wolffsohni
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,geoffroyi,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,geoffroyi,geoffroyi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,geoffroyi,euxanthus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,geoffroyi,leucobaptus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,geoffroyi,paraguae
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,geoffroyi,salinarum
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,guigna,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,guigna,guigna
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,guigna,tigrillo
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,jacobitus,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pajeros,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pajeros,pajeros
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pajeros,budini
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pajeros,garleppi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pajeros,steinbachi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pajeros,thomasi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,pardalis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,aequatorialis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,albescens
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,melanurus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,mitis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,nelsoni
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,pseudopardalis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,pusaeus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,sonoriensis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,pardalis,steinbachi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,tigrinus,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,tigrinus,tigrinus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,tigrinus,guttulus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,tigrinus,oncilla
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,tigrinus,pardinoides
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,wiedii
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,amazonicus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,boliviae
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,cooperi
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,glauculus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,nicaraguae
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,oaxacensis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,pirrensis
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,salvinius
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,vigens
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leopardus,,wiedii,yucatanicus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leptailurus,,,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leptailurus,,serval,
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leptailurus,,serval,serval
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leptailurus,,serval,beirae
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leptailurus,,serval,brachyurus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leptailurus,,serval,constantinus
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leptailurus,,serval,faradjius
CARNIVORA,FELIFORMIA,,,Felidae,Felinae,,Leptailurus,,serval,ferrarii
