"","Matrix","Taxa","Characters","Living","Source","Tax.level"
"4246","GS2014-BW.nex","Pachynolophus_eulaliensis",54,"FALSE","Paleobio database","Genus"
"4247","GS2014-CB.nex","Enaliarctos_emlongi",107,"FALSE","Paleobio database","Species"
"4248","GS2014-CB.nex","Pteronarctos_goedertae",107,"FALSE","Paleobio database","Species"
"4249","GS2014-CB.nex","Arctocephalus_pusillus",107,"TRUE","Bininda-emonds Tree","Species"
"4250","GS2014-CB.nex","Arctophoca_gazella",107,NA,NA,NA
"4251","GS2014-CB.nex","Arctophoca_tropicalis",107,NA,NA,NA
"4252","GS2014-CB.nex","Arctophoca_philippii",107,NA,NA,NA
"4253","GS2014-CB.nex","Arctophoca_australis",107,NA,NA,NA
"4254","GS2014-CB.nex","Arctophoca_galapagoensis",107,NA,NA,NA
"4255","GS2014-CB.nex","Callorhinus_ursinus",107,"TRUE","Bininda-emonds Tree","Species"
"4256","GS2014-CB.nex","Zalophus_californianus",107,"TRUE","Bininda-emonds Tree","Species"
"4257","GS2014-CB.nex","Zalophus_wollebaeki",107,"TRUE","Bininda-emonds Tree","Species"
"4258","GS2014-CB.nex","Zalophus_japonicus",107,"TRUE","Bininda-emonds Tree","Species"
"4259","GS2014-CB.nex","Eumetopias_jubatus",107,"TRUE","Bininda-emonds Tree","Species"
"4260","GS2014-CB.nex","Neophoca_cinerea",107,"TRUE","Bininda-emonds Tree","Species"
"4261","GS2014-CB.nex","Phocarctos_hookeri",107,"TRUE","Bininda-emonds Tree","Species"
"4262","GS2014-CB.nex","Otaria_byronia",107,"TRUE","Wilson & Reeder","Genus"
"4263","GS2014-CB.nex","Pithanotaria_starri",107,"FALSE","Paleobio database","Species"
"4264","GS2014-CB.nex","Hydrarctos_lomasiensis",107,"FALSE","Paleobio database","Species"
"4265","GS2014-CB.nex","Thalassoleon_mexicanus",107,"FALSE","Paleobio database","Species"
"4266","GS2014-CB.nex","Thalassoleon_macnallyae",107,"FALSE","Paleobio database","Species"
"4267","GS2014-CB.nex","USNM263570",107,NA,NA,NA
"4268","GS2014-CB.nex","Thalassoleon_inouei",107,"FALSE","Paleobio database","Species"
"4269","GS2014-CB.nex","Proterozetes_ulysses",107,"FALSE","Paleobio database","Species"
"4270","GS2014-CB.nex","Callorhinus_gilmorei",107,"TRUE","Wilson & Reeder","Genus"
"4271","GS2014-CB.nex","Neophoca_palatina",107,"TRUE","Wilson & Reeder","Species"
"4272","GS2014-CC.nex","Nanoastegotherium_prostatum",25,"FALSE","Paleobio database","Species"
"4273","GS2014-CC.nex","Anadasypus_hondanus",25,"FALSE","Paleobio database","Species"
"4274","GS2014-CC.nex","Anadasypus_aequatorianus",25,"FALSE","Paleobio database","Genus"
"4275","GS2014-CC.nex","Propraopus_sulcatus",25,"FALSE","Paleobio database","Species"
"4276","GS2014-CC.nex","Pliodasypus_vergelianus",25,"FALSE","Paleobio database","Species"
"4277","GS2014-CC.nex","Dasypus_punctatus",25,"TRUE","Wilson & Reeder","Species"
"4278","GS2014-CC.nex","Dasypus_hybridus",25,"TRUE","Bininda-emonds Tree","Species"
"4279","GS2014-CC.nex","Dasypus_kappleri",25,"TRUE","Bininda-emonds Tree","Species"
"4280","GS2014-CC.nex","Dasypus_novemcinctus",25,"TRUE","Bininda-emonds Tree","Species"
"4281","GS2014-CC.nex","Dasypus_septemcinctus",25,"TRUE","Bininda-emonds Tree","Species"
"4282","GS2014-CC.nex","Dasypus_bellus",25,"TRUE","Wilson & Reeder","Species"
"4283","GS2014-CS.nex","Afrohyrax_championi",403,"FALSE","Paleobio database","Species"
"4284","GS2014-CS.nex","Amblysomus_hottentotus",403,"TRUE","Bininda-emonds Tree","Species"
"4285","GS2014-CS.nex","Anthracobune_pinfoldi",403,"FALSE","Paleobio database","Species"
"4286","GS2014-CS.nex","Anthracobune_wardi",403,"FALSE","Paleobio database","Species"
"4287","GS2014-CS.nex","Antilohyrax_pectidens",403,"FALSE","Paleobio database","Species"
"4288","GS2014-CS.nex","Arcanotherium_savagei",403,NA,NA,NA
"4289","GS2014-CS.nex","Arsinoitherium_zitteli",403,"FALSE","Paleobio database","Species"
"4290","GS2014-CS.nex","Barytherium_spp.",403,"FALSE","Paleobio database","Species"
"4291","GS2014-CS.nex","Behemotops_katsuiei",403,"FALSE","Paleobio database","Species"
"4292","GS2014-CS.nex","Bunohyrax_fajumensis",403,"FALSE","Paleobio database","Species"
"4293","GS2014-CS.nex","Bunohyrax_major",403,"FALSE","Paleobio database","Species"
"4294","GS2014-CS.nex","Cambaytherium_sp.",403,"FALSE","Paleobio database","Species"
"4295","GS2014-CS.nex","Canis_spp.",403,"TRUE","Wilson & Reeder","Genus"
"4296","GS2014-CS.nex","Chambius_kasserinensis",403,"FALSE","Paleobio database","Species"
"4297","GS2014-CS.nex","Chrysochloris_asiatica",403,"TRUE","Bininda-emonds Tree","Species"
"4298","GS2014-CS.nex","Condylura_cristata",403,"TRUE","Bininda-emonds Tree","Species"
"4299","GS2014-CS.nex","Daouitherium_rebouli",403,"FALSE","Paleobio database","Species"
"4300","GS2014-CS.nex","Dasypus_novemcinctus",403,"TRUE","Bininda-emonds Tree","Species"
"4301","GS2014-CS.nex","Didelphis_virginiana",403,"TRUE","Bininda-emonds Tree","Species"
"4302","GS2014-CS.nex","Dilambdogale_gheerbranti",403,NA,NA,NA
"4303","GS2014-CS.nex","Dimaitherium_patnaiki",403,"FALSE","Paleobio database","Species"
"4304","GS2014-CS.nex","Echinops_telfairi",403,"TRUE","Bininda-emonds Tree","Species"
"4305","GS2014-CS.nex","Elephantulus_intufi",403,"TRUE","Bininda-emonds Tree","Species"
"4306","GS2014-CS.nex","Equus_caballus",403,"TRUE","Bininda-emonds Tree","Species"
"4307","GS2014-CS.nex","Erinaceus_europaeus",403,"TRUE","Bininda-emonds Tree","Species"
"4308","GS2014-CS.nex","Eritherium_azzouzorum",403,"FALSE","Paleobio database","Species"
"4309","GS2014-CS.nex","Gandheralophus_minor",403,NA,NA,NA
"4310","GS2014-CS.nex","Geniohyus_diphycus",403,"FALSE","Paleobio database","Genus"
"4311","GS2014-CS.nex","Geniohyus_mirus",403,"FALSE","Paleobio database","Species"
"4312","GS2014-CS.nex","Gujaratia_indica",403,NA,NA,NA
"4313","GS2014-CS.nex","Gujaratia_pakistanensis",403,NA,NA,NA
"4314","GS2014-CS.nex","Hallensia_spp.",403,NA,NA,NA
"4315","GS2014-CS.nex","Hemicentetes_semispinosus",403,"TRUE","Bininda-emonds Tree","Species"
"4316","GS2014-CS.nex","Heptodon_spp.",403,"FALSE","Paleobio database","Species"
"4317","GS2014-CS.nex","Herodotius_pattersoni",403,"FALSE","Paleobio database","Species"
"4318","GS2014-CS.nex","Homogalax_protapirinus",403,"FALSE","Paleobio database","Species"
"4319","GS2014-CS.nex","Hyrachyus_modestus",403,"FALSE","Paleobio database","Species"
"4320","GS2014-CS.nex","Lemur_catta",403,"TRUE","Bininda-emonds Tree","Species"
"4321","GS2014-CS.nex","Loxodonta_africana",403,"TRUE","Bininda-emonds Tree","Species"
"4322","GS2014-CS.nex","Macroscelides_proboscideus",403,"TRUE","Bininda-emonds Tree","Species"
"4323","GS2014-CS.nex","Megalohyrax_eocaenus",403,"FALSE","Paleobio database","Species"
"4324","GS2014-CS.nex","Megalohyrax_sp._nov.",403,"FALSE","Paleobio database","Species"
"4325","GS2014-CS.nex","Meniscotherium_chamense",403,"FALSE","Paleobio database","Species"
"4326","GS2014-CS.nex","Mesohippus_bairdi",403,"FALSE","Paleobio database","Species"
"4327","GS2014-CS.nex","Metoldobotes_sp._nov.",403,"FALSE","Paleobio database","Species"
"4328","GS2014-CS.nex","Microgale_talazaci",403,"TRUE","Bininda-emonds Tree","Species"
"4329","GS2014-CS.nex","Microhyrax_lavocati",403,"FALSE","Paleobio database","Species"
"4330","GS2014-CS.nex","Moeritherium_spp.",403,"FALSE","Paleobio database","Species"
"4331","GS2014-CS.nex","Montanalestes_keeblerorum",403,"FALSE","Paleobio database","Species"
"4332","GS2014-CS.nex","Myorycteropus_africanus",403,"FALSE","Paleobio database","Species"
"4333","GS2014-CS.nex","Namahyrax_corvus",403,"FALSE","Paleobio database","Species"
"4334","GS2014-CS.nex","Namatherium_blackcrowense",403,"FALSE","Paleobio database","Genus"
"4335","GS2014-CS.nex","Nementchatherium_rathbuni",403,"FALSE","Paleobio database","Genus"
"4336","GS2014-CS.nex","Numidotherium_koholense",403,"FALSE","Paleobio database","Species"
"4337","GS2014-CS.nex","Obergfellia_occidentalis",403,NA,NA,NA
"4338","GS2014-CS.nex","Ocepeia_daouiensis",403,"FALSE","Paleobio database","Species"
"4339","GS2014-CS.nex","Omanitherium_dhofarensis",403,NA,NA,NA
"4340","GS2014-CS.nex","Orycteropus_afer",403,"TRUE","Bininda-emonds Tree","Species"
"4341","GS2014-CS.nex","Pachyhyrax_crassidentatus",403,"FALSE","Paleobio database","Species"
"4342","GS2014-CS.nex","Paleoparadoxia_spp.",403,"FALSE","Paleobio database","Species"
"4343","GS2014-CS.nex","Paschatherium_dolloi",403,"FALSE","Paleobio database","Species"
"4344","GS2014-CS.nex","Petrodromus_tetradactylus",403,"TRUE","Bininda-emonds Tree","Species"
"4345","GS2014-CS.nex","Phenacodus_intermedius",403,"FALSE","Paleobio database","Species"
"4346","GS2014-CS.nex","Phiomia_spp.",403,"FALSE","Paleobio database","Species"
"4347","GS2014-CS.nex","Phosphatherium_escuilliei",403,"FALSE","Paleobio database","Species"
"4348","GS2014-CS.nex","Potamogale_velox",403,"TRUE","Bininda-emonds Tree","Species"
"4349","GS2014-CS.nex","Procavia_capensis",403,"TRUE","Bininda-emonds Tree","Species"
"4350","GS2014-CS.nex","Prohyrax_hendeyi",403,"FALSE","Paleobio database","Species"
"4351","GS2014-CS.nex","Prokennalestes_trofimovi",403,"FALSE","Paleobio database","Species"
"4352","GS2014-CS.nex","Prorastomus_sirenoides",403,"FALSE","Paleobio database","Species"
"4353","GS2014-CS.nex","Protenrec_tricuspis",403,NA,NA,NA
"4354","GS2014-CS.nex","Protomoropus_gabuniai",403,"FALSE","Paleobio database","Species"
"4355","GS2014-CS.nex","Protosiren_smithae",403,"FALSE","Paleobio database","Species"
"4356","GS2014-CS.nex","Radinskya_yupingae",403,NA,NA,NA
"4357","GS2014-CS.nex","Rhynchocyon_cirnei",403,"TRUE","Bininda-emonds Tree","Species"
"4358","GS2014-CS.nex","Saghatherium_antiquum",403,"FALSE","Paleobio database","Species"
"4359","GS2014-CS.nex","Saghatherium_bowni",403,"FALSE","Paleobio database","Species"
"4360","GS2014-CS.nex","Seggeurius_amourensis",403,"FALSE","Paleobio database","Species"
"4361","GS2014-CS.nex","Selenohyrax_chatrathi",403,"FALSE","Paleobio database","Species"
"4362","GS2014-CS.nex","Setifer_setosus",403,"TRUE","Bininda-emonds Tree","Species"
"4363","GS2014-CS.nex","Teilhardimys_reisi",403,"FALSE","Paleobio database","Species"
"4364","GS2014-CS.nex","Tenrec_ecaudatus",403,"TRUE","Bininda-emonds Tree","Species"
"4365","GS2014-CS.nex","Thyrohyrax_domorictus",403,"FALSE","Paleobio database","Species"
"4366","GS2014-CS.nex","Thyrohyrax_litholagus",403,"FALSE","Paleobio database","Genus"
"4367","GS2014-CS.nex","Thyrohyrax_meyeri",403,"FALSE","Paleobio database","Species"
"4368","GS2014-CS.nex","Thyrohyrax_pygmaeus",403,"FALSE","Paleobio database","Species"
"4369","GS2014-CS.nex","Titanohyrax_andrewsi",403,"FALSE","Paleobio database","Species"
"4370","GS2014-CS.nex","Titanohyrax_angustidens",403,"FALSE","Paleobio database","Species"
"4371","GS2014-CS.nex","Titanohyrax_sp._nov.",403,"FALSE","Paleobio database","Species"
"4372","GS2014-CS.nex","Trichechus_manatus",403,"TRUE","Bininda-emonds Tree","Species"
"4373","GS2014-CS.nex","Tupaia_glis",403,"TRUE","Bininda-emonds Tree","Species"
"4374","GS2014-CS.nex","Widanelfarasia_bowni",403,"FALSE","Paleobio database","Species"
"4375","GS2014-FG.nex","Alphadon",44,"FALSE","Paleobio database","Genus"
"4376","GS2014-FG.nex","Pucadelphys",44,"FALSE","Paleobio database","Genus"
"4377","GS2014-FG.nex","Protodidelphys",44,NA,NA,NA
"4378","GS2014-FG.nex","Guggenheimia",44,"FALSE","Paleobio database","Genus"
"4379","GS2014-FG.nex","Derorhynchus",44,"FALSE","Paleobio database","Genus"
"4380","GS2014-FG.nex","Bardalestes",44,"FALSE","Paleobio database","Genus"
"4381","GS2014-FG.nex","Evolestes",44,"FALSE","Paleobio database","Genus"
"4382","GS2014-FG.nex","Stilotherium",44,NA,NA,NA
"4383","GS2014-FG.nex","Caenolestes",44,"TRUE","Wilson & Reeder","Genus"
"4384","GS2014-FG.nex","Pichipilus",44,"FALSE","Paleobio database","Genus"
"4385","GS2014-FG.nex","Palaeothentes",44,"FALSE","Paleobio database","Genus"
"4386","GS2014-FG.nex","Abderites",44,"FALSE","Paleobio database","Genus"
"4387","GS2014-FG.nex","Microbiotherium",44,"FALSE","Paleobio database","Genus"
"4388","GS2014-FG.nex","Dromiciops",44,"TRUE","Wilson & Reeder","Genus"
"4389","GS2014-FG.nex","Glasbius",44,"FALSE","Paleobio database","Genus"
"4390","GS2014-FG.nex","Klohnia",44,NA,NA,NA
"4391","GS2014-FG.nex","Roberthoffstetteria",44,"FALSE","Paleobio database","Genus"
"4392","GS2014-FG.nex","Epidolops",44,"FALSE","Paleobio database","Genus"
"4393","GS2014-FG.nex","Fieratherium",44,NA,NA,NA
"4394","GS2014-GA.nex","Eutheria",175,NA,NA,NA
"4395","GS2014-GA.nex","Zhelestidae",175,NA,NA,NA
"4396","GS2014-GA.nex","Protungulatum",175,"FALSE","Paleobio database","Genus"
"4397","GS2014-GA.nex","Arctocyonidae",175,NA,NA,NA
"4398","GS2014-GA.nex","Ocepeia",175,"FALSE","Paleobio database","Genus"
"4399","GS2014-GA.nex","Teilhardimys",175,"FALSE","Paleobio database","Genus"
"4400","GS2014-GA.nex","Phenacodonta",175,NA,NA,NA
"4401","GS2014-GA.nex","Perisssodactyla",175,NA,NA,NA
"4402","GS2014-GA.nex","Radinskya",175,NA,NA,NA
"4403","GS2014-GA.nex","Hyopsodus",175,"FALSE","Paleobio database","Genus"
"4404","GS2014-GA.nex","Todralestes",175,"FALSE","Paleobio database","Genus"
"4405","GS2014-GA.nex","Ptolemaia",175,"FALSE","Paleobio database","Genus"
"4406","GS2014-GA.nex","Potamogale",175,"TRUE","Wilson & Reeder","Genus"
"4407","GS2014-GA.nex","Orycteropus",175,"TRUE","Wilson & Reeder","Genus"
"4408","GS2014-GA.nex","Macroscelidea",175,NA,NA,NA
"4409","GS2014-GA.nex","Hyracoidea",175,NA,NA,NA
"4410","GS2014-GA.nex","Anthracobunia",175,NA,NA,NA
"4411","GS2014-GA.nex","Desmostylia",175,NA,NA,NA
"4412","GS2014-GA.nex","Sirenia",175,NA,NA,NA
"4413","GS2014-GA.nex","Phenacolophus",175,"FALSE","Paleobio database","Genus"
"4414","GS2014-GA.nex","Minchenella",175,"FALSE","Paleobio database","Genus"
"4415","GS2014-GA.nex","Embrithopoda",175,NA,NA,NA
"4416","GS2014-GA.nex","Eritherium",175,"FALSE","Paleobio database","Genus"
"4417","GS2014-GA.nex","Phosphatherium",175,"FALSE","Paleobio database","Genus"
"4418","GS2014-GA.nex","Numidotherium",175,"FALSE","Paleobio database","Genus"
"4419","GS2014-GT.nex","Peroryctes_raffrayana",74,"TRUE","Bininda-emonds Tree","Species"
"4420","GS2014-GT.nex","Peroryctes_broadbenti",74,"TRUE","Bininda-emonds Tree","Species"
"4421","GS2014-GT.nex","Microperoryctes_longicauda",74,"TRUE","Bininda-emonds Tree","Species"
"4422","GS2014-GT.nex","Microperoryctes_papuensis",74,"TRUE","Bininda-emonds Tree","Species"
"4423","GS2014-GT.nex","Microperoryctes_ornata",74,"TRUE","Wilson & Reeder","Genus"
"4424","GS2014-GT.nex","Echymipera_rufescens",74,"TRUE","Bininda-emonds Tree","Species"
"4425","GS2014-GT.nex","Echymipera_kalubu",74,"TRUE","Bininda-emonds Tree","Species"
"4426","GS2014-GT.nex","Echymipera_clara",74,"TRUE","Bininda-emonds Tree","Species"
"4427","GS2014-GT.nex","Echymipera_davidi",74,"TRUE","Bininda-emonds Tree","Species"
"4428","GS2014-GT.nex","Rhynchomeles_prattorum",74,"TRUE","Bininda-emonds Tree","Species"
"4429","GS2014-GT.nex","Isoodon_auratus",74,"TRUE","Bininda-emonds Tree","Species"
"4430","GS2014-GT.nex","Isoodon_obesulus",74,"TRUE","Bininda-emonds Tree","Species"
"4431","GS2014-GT.nex","Isoodon_macrourus",74,"TRUE","Bininda-emonds Tree","Species"
"4432","GS2014-GT.nex","Perameles_nasuta",74,"TRUE","Bininda-emonds Tree","Species"
"4433","GS2014-GT.nex","Perameles_eremiana",74,"TRUE","Wilson & Reeder","Species"
"4434","GS2014-GT.nex","Perameles_gunnii",74,"TRUE","Bininda-emonds Tree","Species"
"4435","GS2014-GT.nex","Perameles_bougainville",74,"TRUE","Bininda-emonds Tree","Species"
"4436","GS2014-GT.nex","Chaeropus_ecaudatus",74,"TRUE","Wilson & Reeder","Species"
"4437","GS2014-GT.nex","Macrotis_lagotis",74,"TRUE","Bininda-emonds Tree","Species"
"4438","GS2014-GT.nex","Macrotis_leucura",74,"TRUE","Wilson & Reeder","Species"
"4439","GS2014-GT.nex","Djarthia_murgonensis",74,"FALSE","Paleobio database","Species"
"4440","GS2014-GT.nex","Barinya_wangala",74,"FALSE","Paleobio database","Species"
"4441","GS2014-GT.nex","Mutpuracinus_archibaldi",74,"FALSE","Paleobio database","Species"
"4442","GS2014-GT.nex","Yarala_burchfieldi",74,"FALSE","Paleobio database","Species"
"4443","GS2014-GT.nex","Yarala_kida",74,"FALSE","Paleobio database","Species"
"4444","GS2014-GT.nex","Galadi_speciosus",74,"FALSE","Paleobio database","Species"
"4445","GS2014-GT.nex","Bulungu_palara",74,NA,NA,NA
"4446","GS2014-GT.nex","Ischnodon_australis",74,NA,NA,NA
"4447","GS2014-H.nex","Zalambdalestes",59,"FALSE","Paleobio database","Genus"
"4448","GS2014-H.nex","Zhelestes",59,"FALSE","Paleobio database","Genus"
"4449","GS2014-H.nex","Asioryctes",59,"FALSE","Paleobio database","Genus"
"4450","GS2014-H.nex","Protungulatum",59,"FALSE","Paleobio database","Genus"
"4451","GS2014-H.nex","Arctocyon",59,"FALSE","Paleobio database","Genus"
"4452","GS2014-H.nex","Chriacus",59,"FALSE","Paleobio database","Genus"
"4453","GS2014-H.nex","Orthaspidotherium",59,"FALSE","Paleobio database","Genus"
"4454","GS2014-H.nex","Pleuraspidotherium",59,"FALSE","Paleobio database","Genus"
"4455","GS2014-H.nex","Hilalia",59,"FALSE","Paleobio database","Genus"
"4456","GS2014-H.nex","Protoselene",59,"FALSE","Paleobio database","Genus"
"4457","GS2014-H.nex","Paschatherium",59,"FALSE","Paleobio database","Genus"
"4458","GS2014-H.nex","Microhyus",59,NA,NA,NA
"4459","GS2014-H.nex","Hyopsodus",59,"FALSE","Paleobio database","Genus"
"4460","GS2014-H.nex","Meniscotherium",59,"FALSE","Paleobio database","Genus"
"4461","GS2014-H.nex","Phenacodus",59,"FALSE","Paleobio database","Genus"
"4462","GS2014-H.nex","Heptodon",59,"FALSE","Paleobio database","Genus"
"4463","GS2014-H.nex","Hyracotherium",59,"FALSE","Paleobio database","Genus"
"4464","GS2014-H.nex","Diacodexis",59,"FALSE","Paleobio database","Genus"
"4465","GS2014-H.nex","Homacodon",59,"FALSE","Paleobio database","Genus"
"4466","GS2014-H.nex","Dissacus",59,"FALSE","Paleobio database","Genus"
"4467","GS2014-H.nex","Radinskya",59,NA,NA,NA
"4468","GS2014-KH.nex","Adelobasileus",453,NA,NA,NA
"4469","GS2014-KH.nex","Akidolestes",453,"FALSE","Paleobio database","Genus"
"4470","GS2014-KH.nex","Ambondro",453,"FALSE","Paleobio database","Genus"
"4471","GS2014-KH.nex","Amphilestes",453,"FALSE","Paleobio database","Genus"
"4472","GS2014-KH.nex","Amphitherium",453,"FALSE","Paleobio database","Genus"
"4473","GS2014-KH.nex","Arboroharamiya",453,"FALSE","Paleobio database","Genus"
"4474","GS2014-KH.nex","Asfaltomylos",453,"FALSE","Paleobio database","Genus"
"4475","GS2014-KH.nex","Asiatherium",453,"FALSE","Paleobio database","Genus"
"4476","GS2014-KH.nex","Asioryctes",453,"FALSE","Paleobio database","Genus"
"4477","GS2014-KH.nex","Ausktribosphenos",453,"FALSE","Paleobio database","Genus"
"4478","GS2014-KH.nex","Bharattherium",453,"FALSE","Paleobio database","Genus"
"4479","GS2014-KH.nex","Bienotherium",453,NA,NA,NA
"4480","GS2014-KH.nex","Bienotheroides",453,NA,NA,NA
"4481","GS2014-KH.nex","Bishops",453,"FALSE","Paleobio database","Genus"
"4482","GS2014-KH.nex","Bocatherium",453,NA,NA,NA
"4483","GS2014-KH.nex","Catopsbaatar",453,"FALSE","Paleobio database","Genus"
"4484","GS2014-KH.nex","Chulsanbaatar",453,"FALSE","Paleobio database","Genus"
"4485","GS2014-KH.nex","Cronopio",453,"FALSE","Paleobio database","Genus"
"4486","GS2014-KH.nex","Cynognathus",453,NA,NA,NA
"4487","GS2014-KH.nex","Dasypus",453,"TRUE","Wilson & Reeder","Genus"
"4488","GS2014-KH.nex","Deltatheridium",453,"FALSE","Paleobio database","Genus"
"4489","GS2014-KH.nex","Diademodon",453,NA,NA,NA
"4490","GS2014-KH.nex","Didelphis",453,"TRUE","Wilson & Reeder","Genus"
"4491","GS2014-KH.nex","Dryolestes",453,"FALSE","Paleobio database","Genus"
"4492","GS2014-KH.nex","Eomaia",453,"FALSE","Paleobio database","Genus"
"4493","GS2014-KH.nex","Erinaceus",453,"TRUE","Wilson & Reeder","Genus"
"4494","GS2014-KH.nex","Exaeretodon",453,NA,NA,NA
"4495","GS2014-KH.nex","Ferugliotherium_A",453,"FALSE","Paleobio database","Genus"
"4496","GS2014-KH.nex","Ferugliotherium_B",453,"FALSE","Paleobio database","Genus"
"4497","GS2014-KH.nex","Gobiconodon",453,"FALSE","Paleobio database","Genus"
"4498","GS2014-KH.nex","Gomphos",453,"FALSE","Paleobio database","Genus"
"4499","GS2014-KH.nex","Gondwanatherium",453,"FALSE","Paleobio database","Genus"
"4500","GS2014-KH.nex","Greniodon",453,NA,NA,NA
"4501","GS2014-KH.nex","Paulchoffatiidae",453,NA,NA,NA
"4502","GS2014-KH.nex","Hadrocodium",453,NA,NA,NA
"4503","GS2014-KH.nex","Haldanodon",453,NA,NA,NA
"4504","GS2014-KH.nex","Haramiyavia",453,"FALSE","Paleobio database","Genus"
"4505","GS2014-KH.nex","Henkelotherium",453,"FALSE","Paleobio database","Genus"
"4506","GS2014-KH.nex","Henosferus",453,"FALSE","Paleobio database","Genus"
"4507","GS2014-KH.nex","Jeholodens",453,"FALSE","Paleobio database","Genus"
"4508","GS2014-KH.nex","Juramaia",453,"FALSE","Paleobio database","Genus"
"4509","GS2014-KH.nex","Kayentatherium",453,NA,NA,NA
"4510","GS2014-KH.nex","Kielantherium",453,"FALSE","Paleobio database","Genus"
"4511","GS2014-KH.nex","Kokopellia",453,"FALSE","Paleobio database","Genus"
"4512","GS2014-KH.nex","Kryptobaatar",453,"FALSE","Paleobio database","Genus"
"4513","GS2014-KH.nex","Lambdopsalis",453,"FALSE","Paleobio database","Genus"
"4514","GS2014-KH.nex","Lavanify",453,"FALSE","Paleobio database","Genus"
"4515","GS2014-KH.nex","Maotherium",453,"FALSE","Paleobio database","Genus"
"4516","GS2014-KH.nex","Megazostrodon",453,NA,NA,NA
"4517","GS2014-KH.nex","Morganucodon",453,NA,NA,NA
"4518","GS2014-KH.nex","Nemegtbaatar",453,"FALSE","Paleobio database","Genus"
"4519","GS2014-KH.nex","Obdurodon",453,"FALSE","Paleobio database","Genus"
"4520","GS2014-KH.nex","Oligokyphus",453,NA,NA,NA
"4521","GS2014-KH.nex","Ornithorhynchus",453,"TRUE","Wilson & Reeder","Genus"
"4522","GS2014-KH.nex","Pappotherium",453,"FALSE","Paleobio database","Genus"
"4523","GS2014-KH.nex","Peramus",453,"FALSE","Paleobio database","Genus"
"4524","GS2014-KH.nex","Plagiaulacidae",453,NA,NA,NA
"4525","GS2014-KH.nex","Priacodon",453,"FALSE","Paleobio database","Genus"
"4526","GS2014-KH.nex","Probainognathus",453,NA,NA,NA
"4527","GS2014-KH.nex","Prokennalestes",453,"FALSE","Paleobio database","Genus"
"4528","GS2014-KH.nex","Pseudotribos",453,"FALSE","Paleobio database","Genus"
"4529","GS2014-KH.nex","Ptilodus",453,"FALSE","Paleobio database","Genus"
"4530","GS2014-KH.nex","Pucadelphys",453,"FALSE","Paleobio database","Genus"
"4531","GS2014-KH.nex","Repenomamus",453,"FALSE","Paleobio database","Genus"
"4532","GS2014-KH.nex","Rugosodon",453,"FALSE","Paleobio database","Genus"
"4533","GS2014-KH.nex","Sinobaatar",453,"FALSE","Paleobio database","Genus"
"4534","GS2014-KH.nex","Sinoconodon",453,NA,NA,NA
"4535","GS2014-KH.nex","Sinodelphys",453,"FALSE","Paleobio database","Genus"
"4536","GS2014-KH.nex","Spalacotherium",453,"FALSE","Paleobio database","Genus"
"4537","GS2014-KH.nex","Steropodon",453,"FALSE","Paleobio database","Genus"
"4538","GS2014-KH.nex","Sudamerica_A",453,"FALSE","Paleobio database","Genus"
"4539","GS2014-KH.nex","Sudamerica_B",453,"FALSE","Paleobio database","Genus"
"4540","GS2014-KH.nex","Taeniolabis",453,"FALSE","Paleobio database","Genus"
"4541","GS2014-KH.nex","Tanzanian_taxon_A",453,NA,NA,NA
"4542","GS2014-KH.nex","Tanzanian_taxon_B",453,NA,NA,NA
"4543","GS2014-KH.nex","Teinolophos",453,"FALSE","Paleobio database","Genus"
"4544","GS2014-KH.nex","Thomasia",453,"FALSE","Paleobio database","Genus"
"4545","GS2014-KH.nex","Thrinaxodon",453,NA,NA,NA
"4546","GS2014-KH.nex","Tinodon",453,NA,NA,NA
"4547","GS2014-KH.nex","Trapalcotherium",453,"FALSE","Paleobio database","Genus"
"4548","GS2014-KH.nex","Tribosphenomys",453,"FALSE","Paleobio database","Genus"
"4549","GS2014-KH.nex","Trioracodon",453,"FALSE","Paleobio database","Genus"
"4550","GS2014-KH.nex","Tritheledontidae",453,NA,NA,NA
"4551","GS2014-KH.nex","Ukhaatherium",453,"FALSE","Paleobio database","Genus"
"4552","GS2014-KH.nex","Vincelestes",453,"FALSE","Paleobio database","Genus"
"4553","GS2014-KH.nex","VintanaA",453,NA,NA,NA
"4554","GS2014-KH.nex","VintanaB",453,NA,NA,NA
"4555","GS2014-KH.nex","Yanoconodon",453,"FALSE","Paleobio database","Genus"
"4556","GS2014-KH.nex","Yunnanodon",453,NA,NA,NA
"4557","GS2014-KH.nex","Zalambdalestes",453,"FALSE","Paleobio database","Genus"
"4558","GS2014-KH.nex","Zhangheotherium",453,"FALSE","Paleobio database","Genus"
"4559","GS2014-MaL.nex","Drymoreomys_albimaculatus",30,NA,NA,NA
"4560","GS2014-MaL.nex","Noronhomys_vespuccii",30,"TRUE","Wilson & Reeder","Species"
"4561","GS2014-MaL.nex","Holochilus_primigenus",30,"TRUE","Wilson & Reeder","Genus"
"4562","GS2014-MaL.nex","Carletonomys_cailoi",30,NA,NA,NA
"4563","GS2014-MaL.nex","Holochilus_sciureus",30,"TRUE","Bininda-emonds Tree","Species"
"4564","GS2014-MaL.nex","Holochilus_chacarius",30,"TRUE","Bininda-emonds Tree","Species"
"4565","GS2014-MaL.nex","Holochilus_brasiliensis",30,"TRUE","Bininda-emonds Tree","Species"
