"","Matrix","Taxa","Characters","Living","Source","Tax.level"
"6916","MB697.nex","Microgale_talazaci","422","TRUE","Fritz Tree","Species"
"6923","MB697.nex","Orycteropus_afer","422","TRUE","Fritz Tree","Species"
"6925","MB697.nex","Petrodromus_tetradactylus","422","TRUE","Fritz Tree","Species"
"6928","MB697.nex","Potamogale_velox","422","TRUE","Fritz Tree","Species"
"6929","MB697.nex","Procavia_capensis","422","TRUE","Fritz Tree","Species"
"6934","MB697.nex","Rhynchocyon_cirnei","422","TRUE","Fritz Tree","Species"
"6939","MB697.nex","Setifer_setosus","422","TRUE","Fritz Tree","Species"
"6940","MB697.nex","Tenrec_ecaudatus","422","TRUE","Fritz Tree","Species"
"6948","MB697.nex","Trichechus_manatus","422","TRUE","Fritz Tree","Species"
"6949","MB697.nex","Tupaia_glis","422","TRUE","Fritz Tree","Species"
"6952","MB705.nex","Rattus","167","TRUE","Wilson & Reeder","Genus"
"6953","MB705.nex","Cynocephalus","167","TRUE","Wilson & Reeder","Genus"
"6954","MB705.nex","Tupaia","167","TRUE","Wilson & Reeder","Genus"
"6956","MB705.nex","Propithecus","167","TRUE","Wilson & Reeder","Genus"
"6958","MB705.nex","Nycticebus","167","TRUE","Wilson & Reeder","Genus"
"6959","MB705.nex","Tarsius","167","TRUE","Wilson & Reeder","Genus"
"6960","MB705.nex","Aotus","167","TRUE","Wilson & Reeder","Genus"
"6961","MB705.nex","Callithrix","167","TRUE","Wilson & Reeder","Genus"
"6962","MB705.nex","Pithecia","167","TRUE","Wilson & Reeder","Genus"
"6964","MB705.nex","Macaca","167","TRUE","Wilson & Reeder","Genus"
"6965","MB705.nex","Papio","167","TRUE","Wilson & Reeder","Genus"
"6966","MB705.nex","Cercopithecus","167","TRUE","Wilson & Reeder","Genus"
"6967","MB705.nex","Colobus","167","TRUE","Wilson & Reeder","Genus"
"6968","MB705.nex","Hylobates","167","TRUE","Wilson & Reeder","Genus"
"6969","MB705.nex","Pongo","167","TRUE","Wilson & Reeder","Genus"
"6970","MB705.nex","Gorilla","167","TRUE","Wilson & Reeder","Genus"
"6972","MB705.nex","Homo","167","TRUE","Wilson & Reeder","Genus"
"6973","MB728.nex","Nyctomys_sumichrasti","98","TRUE","Fritz Tree","Species"
"6974","MB728.nex","Peromyscus_maniculatus","98","TRUE","Fritz Tree","Species"
"6975","MB728.nex","Delomys_sublineatus","98","TRUE","Fritz Tree","Species"
"6976","MB728.nex","Thomasomys_baeops","98","TRUE","Fritz Tree","Species"
"6977","MB728.nex","Wiedomys_pyrrhorhinos","98","TRUE","Fritz Tree","Species"
"6979","MB728.nex","Amphinectomys_savamis","98","TRUE","Wilson & Reeder","Species"
"6985","MB728.nex","Handleyomys_alfaroi","98","TRUE","Wilson & Reeder","Species"
"6986","MB728.nex","Handleyomys_chapmani","98","TRUE","Wilson & Reeder","Species"
"6987","MB728.nex","Handleyomys_intectus","98","TRUE","Fritz Tree","Species"
"6988","MB728.nex","Handleyomys_rostratus","98","TRUE","Wilson & Reeder","Species"
"6989","MB728.nex","Holochilus_brasiliensis","98","TRUE","Fritz Tree","Species"
"6992","MB728.nex","Lundomys_molitor","98","TRUE","Fritz Tree","Species"
"6993","MB728.nex","Melanomys_columbianus","98","TRUE","Wilson & Reeder","Species"
"6994","MB728.nex","Microryzomys_minutus","98","TRUE","Fritz Tree","Species"
"6996","MB728.nex","Neacomys_minutus","98","TRUE","Wilson & Reeder","Species"
"6997","MB728.nex","Neacomys_musseri","98","TRUE","Wilson & Reeder","Species"
"6998","MB728.nex","Neacomys_spinosus","98","TRUE","Fritz Tree","Species"
"6999","MB728.nex","Nectomys_apicalis","98","TRUE","Fritz Tree","Species"
"7000","MB728.nex","Nectomys_squamipes","98","TRUE","Fritz Tree","Species"
"7003","MB728.nex","Nesoryzomys_narboroughi","98","TRUE","Wilson & Reeder","Genus"
"7004","MB728.nex","Nesoryzomys_swarthi","98","TRUE","Fritz Tree","Species"
"7005","MB728.nex","Oecomys_bicolor","98","TRUE","Fritz Tree","Species"
"7006","MB728.nex","Oecomys_catherinae","98","TRUE","Fritz Tree","Species"
"7007","MB728.nex","Oecomys_concolor","98","TRUE","Fritz Tree","Species"
"7008","MB728.nex","Oecomys_mamorae","98","TRUE","Fritz Tree","Species"
"7009","MB728.nex","Oecomys_trinitatis","98","TRUE","Fritz Tree","Species"
"7010","MB728.nex","Oligoryzomys_flavescens","98","TRUE","Fritz Tree","Species"
"7011","MB728.nex","Oligoryzomys_fornesi","98","TRUE","Fritz Tree","Species"
"7012","MB728.nex","Oligoryzomys_fulvescens","98","TRUE","Fritz Tree","Species"
"7013","MB728.nex","Oligoryzomys_nigripes","98","TRUE","Fritz Tree","Species"
"7014","MB728.nex","Oligoryzomys_stramineus","98","TRUE","Wilson & Reeder","Species"
"7016","MB728.nex","Oryzomys_couesi","98","TRUE","Fritz Tree","Species"
"7017","MB728.nex","Oryzomys_palustris","98","TRUE","Fritz Tree","Species"
"7018","MB728.nex","Pseudoryzomys_simplex","98","TRUE","Fritz Tree","Species"
"7019","MB728.nex","Scolomys_ucayalensis","98","TRUE","Fritz Tree","Species"
"7020","MB728.nex","Sigmodontomys_alfari","98","TRUE","Fritz Tree","Species"
"7024","MB728.nex","Zygodontomys_brevicauda","98","TRUE","Fritz Tree","Species"
"7025","MB728.nex","Zygodontomys_cherriei","98","TRUE","Wilson & Reeder","Species"
"7027","MB728.nex","Megalomys_desmarestii","98","TRUE","Wilson & Reeder","Species"
"7028","MB728.nex","Megalomys_luciae","98","TRUE","Wilson & Reeder","Species"
"7029","MB728.nex","Rhipidomys_nitela","98","TRUE","Fritz Tree","Species"
"7030","MB728.nex","Melanomys_chrysomelas","98","TRUE","Wilson & Reeder","Species"
"7031","MB728.nex","Melanomys_caliginosus","98","TRUE","Fritz Tree","Species"
"7032","MB739.nex","Ornithorhynchus","261","TRUE","Wilson & Reeder","Genus"
"7033","MB739.nex","Tachyglossus","261","TRUE","Wilson & Reeder","Genus"
"7041","MB739.nex","Didelphis","261","TRUE","Wilson & Reeder","Genus"
"7042","MB739.nex","Monodelphis","261","TRUE","Wilson & Reeder","Genus"
"7043","MB739.nex","Caluromys","261","TRUE","Wilson & Reeder","Genus"
"7044","MB739.nex","Glironia","261","TRUE","Wilson & Reeder","Genus"
"7045","MB739.nex","Caenolestes","261","TRUE","Wilson & Reeder","Genus"
"7046","MB739.nex","Dasyuroides","261","TRUE","Wilson & Reeder","Genus"
"7047","MB739.nex","Dasyurus","261","TRUE","Wilson & Reeder","Genus"
"7049","MB739.nex","Notoryctes","261","TRUE","Wilson & Reeder","Genus"
"7050","MB739.nex","Echymipera","261","TRUE","Wilson & Reeder","Genus"
"7051","MB739.nex","Perameles","261","TRUE","Wilson & Reeder","Genus"
"7052","MB739.nex","Dromiciops","261","TRUE","Wilson & Reeder","Genus"
"7053","MB739.nex","Trichosurus","261","TRUE","Wilson & Reeder","Genus"
"7055","MB739.nex","Petaurus","261","TRUE","Wilson & Reeder","Genus"
"7057","MB739.nex","Cercartetus","261","TRUE","Wilson & Reeder","Genus"
"7058","MB739.nex","Macropus","261","TRUE","Wilson & Reeder","Genus"
"7059","MB739.nex","Dendrolagus","261","TRUE","Wilson & Reeder","Genus"
"7060","MB739.nex","Dorcopsis","261","TRUE","Wilson & Reeder","Genus"
"7061","MB739.nex","Thylogale","261","TRUE","Wilson & Reeder","Genus"
"7062","MB739.nex","Vombatus","261","TRUE","Wilson & Reeder","Genus"
"7063","MB739.nex","Phascolarctos","261","TRUE","Wilson & Reeder","Genus"
"7077","MB750.nex","Erinaceus_europaeus","240","TRUE","Fritz Tree","Species"
"7078","MB750.nex","Echinosorex_gymnura","240","TRUE","Fritz Tree","Species"
"7079","MB750.nex","Hemiechinus_auritus","240","TRUE","Fritz Tree","Species"
"7080","MB750.nex","Solenodon_paradoxus","240","TRUE","Fritz Tree","Species"
"7081","MB750.nex","Suncus_murinus","240","TRUE","Fritz Tree","Species"
"7085","MB750.nex","Genetta_sp.","240","TRUE","Wilson & Reeder","Species"
"7092","MB750.nex","Ptilocercus_lowii","240","TRUE","Fritz Tree","Species"
"7093","MB750.nex","Tupaia_glis","240","TRUE","Fritz Tree","Species"
"7094","MB750.nex","Cynocephalus_volans","240","TRUE","Fritz Tree","Species"
"7120","MB779.nex","Hystrix_depereti","118","TRUE","Wilson & Reeder","Genus"
"7121","MB779.nex","Hystrix_primigenia","118","TRUE","Wilson & Reeder","Genus"
"7147","MB779.nex","Thryonomys_swinderianus","118","TRUE","Fritz Tree","Species"
"7188","MB833.nex","Didelphis_virginiana","6","TRUE","Fritz Tree","Species"
"7193","MB833.nex","Chrysochloris_sp.","6","TRUE","Wilson & Reeder","Species"
"7195","MB833.nex","Hemicentetes_semispinosum","6","TRUE","Wilson & Reeder","Genus"
"7196","MB833.nex","Macroscelides_proboscideus","6","TRUE","Fritz Tree","Species"
"7197","MB833.nex","Orycteropus_afer","6","TRUE","Fritz Tree","Species"
"7198","MB833.nex","Procavia_capensis","6","TRUE","Fritz Tree","Species"
"7199","MB833.nex","Trichechus_manatus","6","TRUE","Fritz Tree","Species"
"7200","MB833.nex","Dasypus_novemcinctus","6","TRUE","Fritz Tree","Species"
"7201","MB833.nex","Atelerix_albiventris","6","TRUE","Fritz Tree","Species"
"7202","MB833.nex","Balaenopteridae","6","TRUE","Wilson & Reeder","Family"
"7204","MB833.nex","Canis_familiaris","6","TRUE","Wilson & Reeder","Genus"
"7205","MB833.nex","Equus_caballus","6","TRUE","Fritz Tree","Species"
"7206","MB833.nex","Eumetopias_jubatus","6","TRUE","Fritz Tree","Species"
"7207","MB833.nex","Felis_catus","6","TRUE","Fritz Tree","Species"
"7208","MB833.nex","Manis_tricuspis","6","TRUE","Fritz Tree","Species"
"7209","MB833.nex","Nycteris_grandis","6","TRUE","Fritz Tree","Species"
"7210","MB833.nex","Pteropus_lylei","6","TRUE","Fritz Tree","Species"
"7211","MB833.nex","Rhinolophus_ferrumequinum","6","TRUE","Fritz Tree","Species"
"7212","MB833.nex","Sorex_monticolus","6","TRUE","Fritz Tree","Species"
"7213","MB833.nex","Sus_scrofa","6","TRUE","Fritz Tree","Species"
"7214","MB833.nex","Tadarida_brasiliensis","6","TRUE","Fritz Tree","Species"
"7215","MB833.nex","Tursiops_truncatus","6","TRUE","Fritz Tree","Species"
"7216","MB833.nex","Cavia_porcellus","6","TRUE","Fritz Tree","Species"
"7217","MB833.nex","Cynocephalus_volans","6","TRUE","Fritz Tree","Species"
"7218","MB833.nex","Homo_sapiens","6","TRUE","Fritz Tree","Species"
"7219","MB833.nex","Lepus_californicus","6","TRUE","Fritz Tree","Species"
"7220","MB833.nex","Macaca_mulatta","6","TRUE","Fritz Tree","Species"
"7221","MB833.nex","Mus_musculus","6","TRUE","Fritz Tree","Species"
"7222","MB833.nex","Sylvilagus_floridanus","6","TRUE","Fritz Tree","Species"
"7223","MB833.nex","Tupaia_glis","6","TRUE","Fritz Tree","Species"
"7232","MB849.nex","Tapirus","47","TRUE","Wilson & Reeder","Genus"
"7249","MB876.nex","Ornithorhynchus_anatinus","4541","TRUE","Fritz Tree","Species"
"7250","MB876.nex","Tachyglossus_aculeatus","4541","TRUE","Fritz Tree","Species"
"7254","MB876.nex","Didelphis_virginiana","4541","TRUE","Fritz Tree","Species"
"7255","MB876.nex","Dromiciops_gliroides","4541","TRUE","Fritz Tree","Species"
"7258","MB876.nex","Dasypus_novemcinctus","4541","TRUE","Fritz Tree","Species"
"7260","MB876.nex","Tamandua_tetradactyla","4541","TRUE","Fritz Tree","Species"
"7261","MB876.nex","Manis_pentadactyla","4541","TRUE","Fritz Tree","Species"
"7266","MB876.nex","Solenodon_paradoxus","4541","TRUE","Fritz Tree","Species"
"7267","MB876.nex","Talpa_europaea","4541","TRUE","Fritz Tree","Species"
"7268","MB876.nex","Erinaceus_europaeus","4541","TRUE","Fritz Tree","Species"
"7269","MB876.nex","Sorex_araneus","4541","TRUE","Fritz Tree","Species"
"7270","MB876.nex","Amblysomus_hottentotus","4541","TRUE","Fritz Tree","Species"
"7271","MB876.nex","Echinops_telfairi","4541","TRUE","Fritz Tree","Species"
"7272","MB876.nex","Rhynchocyon_cirnei","4541","TRUE","Fritz Tree","Species"
"7273","MB876.nex","Procavia_capensis","4541","TRUE","Fritz Tree","Species"
"7274","MB876.nex","Loxodonta_africana","4541","TRUE","Fritz Tree","Species"
"7275","MB876.nex","Trichechus_manatus","4541","TRUE","Fritz Tree","Species"
"7277","MB876.nex","Galeopterus_variegatus","4541","TRUE","Wilson & Reeder","Species"
"7278","MB876.nex","Cynocephalus_volans","4541","TRUE","Fritz Tree","Species"
"7279","MB876.nex","Ptilocercus_lowii","4541","TRUE","Fritz Tree","Species"
"7280","MB876.nex","Tupaia_glis","4541","TRUE","Fritz Tree","Species"
"7281","MB876.nex","Homo_sapiens","4541","TRUE","Fritz Tree","Species"
"7283","MB876.nex","Saimiri_sciureus","4541","TRUE","Fritz Tree","Species"
"7284","MB876.nex","Tarsius_syrichta","4541","TRUE","Fritz Tree","Species"
"7294","MB876.nex","Felis_silvestris","4541","TRUE","Fritz Tree","Species"
"7295","MB876.nex","Canis_lupus_familiaris","4541","TRUE","Wilson & Reeder","Species"
"7299","MB876.nex","Oryctolagus_cuniculus","4541","TRUE","Fritz Tree","Species"
"7306","MB876.nex","Ictidomys_tridecemlineatus","4541","TRUE","Wilson & Reeder","Species"
"7307","MB876.nex","Castor_canadensis","4541","TRUE","Fritz Tree","Species"
"7308","MB876.nex","Cavia_porcellus","4541","TRUE","Fritz Tree","Species"
"7309","MB876.nex","Rattus_norvegicus","4541","TRUE","Fritz Tree","Species"
"7310","MB876.nex","Orycteropus_afer","4541","TRUE","Fritz Tree","Species"
"7311","MB876.nex","Equus_caballus","4541","TRUE","Fritz Tree","Species"
"7312","MB876.nex","Sus_scrofa","4541","TRUE","Fritz Tree","Species"
"7313","MB876.nex","Tursiops_truncatus","4541","TRUE","Fritz Tree","Species"
"7314","MB876.nex","Hippopotamus_amphibius","4541","TRUE","Fritz Tree","Species"
"7315","MB876.nex","Lama_glama","4541","TRUE","Fritz Tree","Species"
"7316","MB876.nex","Bos_taurus","4541","TRUE","Fritz Tree","Species"
"7318","MB876.nex","Caperea_marginata","4541","TRUE","Fritz Tree","Species"
"7324","MB876.nex","Pteropus_giganteus","4541","TRUE","Fritz Tree","Species"
"7325","MB876.nex","Rhinopoma_hardwickii","4541","TRUE","Fritz Tree","Species"
"7326","MB876.nex","Saccopteryx_bilineata","4541","TRUE","Fritz Tree","Species"
"7327","MB876.nex","Nycteris_thebaica","4541","TRUE","Fritz Tree","Species"
"7328","MB876.nex","Myotis_lucifugus","4541","TRUE","Fritz Tree","Species"
"7329","MB876.nex","Pteronotus_parnellii","4541","TRUE","Fritz Tree","Species"
"7339","MB888.nex","Balaenidae","1353","TRUE","Wilson & Reeder","Family"
"7340","MB888.nex","Balaenoptera_physalus","1353","TRUE","Fritz Tree","Species"
"7341","MB888.nex","Berardius","1353","TRUE","Wilson & Reeder","Genus"
"7342","MB888.nex","Bos_taurus","1353","TRUE","Fritz Tree","Species"
"7344","MB888.nex","Caperea_marginata","1353","TRUE","Fritz Tree","Species"
"7359","MB888.nex","Delphinus","1353","TRUE","Wilson & Reeder","Genus"
"7362","MB888.nex","Eschrichtius_robustus","1353","TRUE","Fritz Tree","Species"
"7364","MB888.nex","Globicephala","1353","TRUE","Wilson & Reeder","Genus"
"7365","MB888.nex","Grampus_griseus","1353","TRUE","Fritz Tree","Species"
"7367","MB888.nex","Hippopotamidae","1353","TRUE","Wilson & Reeder","Family"
"7368","MB888.nex","Inia_geoffrensis","1353","TRUE","Fritz Tree","Species"
"7372","MB888.nex","Kogia","1353","TRUE","Wilson & Reeder","Genus"
"7374","MB888.nex","Lipotes_vexillifer","1353","TRUE","Fritz Tree","Species"
"7376","MB888.nex","Megaptera_novaeangliae","1353","TRUE","Fritz Tree","Species"
"7378","MB888.nex","Mesoplodon","1353","TRUE","Wilson & Reeder","Genus"
"7380","MB888.nex","Monodontidae","1353","TRUE","Wilson & Reeder","Family"
"7383","MB888.nex","Orcaella_brevirostris","1353","TRUE","Fritz Tree","Species"
"7384","MB888.nex","Orcinus_orca","1353","TRUE","Fritz Tree","Species"
"7391","MB888.nex","Phocoena_phocoena","1353","TRUE","Fritz Tree","Species"
"7392","MB888.nex","Phocoenoides_dalli","1353","TRUE","Fritz Tree","Species"
"7394","MB888.nex","Platanista","1353","TRUE","Wilson & Reeder","Genus"
"7396","MB888.nex","Pontoporia_blainvillei","1353","TRUE","Fritz Tree","Species"
"7399","MB888.nex","Pseudorca_crassidens","1353","TRUE","Fritz Tree","Species"
"7404","MB888.nex","Sus_scrofa","1353","TRUE","Fritz Tree","Species"
"7405","MB888.nex","Tasmacetus_shepherdi","1353","TRUE","Fritz Tree","Species"
"7406","MB888.nex","Tursiops_truncatus","1353","TRUE","Fritz Tree","Species"
"7412","MB888.nex","Ziphius_cavirostris","1353","TRUE","Fritz Tree","Species"
"7414","MB891.nex","Mormoops_blainvillei","278","TRUE","Fritz Tree","Species"
"7415","MB891.nex","Pteronotus_davyi","278","TRUE","Fritz Tree","Species"
"7416","MB891.nex","Pteronotus_parnellii","278","TRUE","Fritz Tree","Species"
"7417","MB891.nex","Macrotus_californicus","278","TRUE","Fritz Tree","Species"
"7418","MB891.nex","Macrotus_waterhousii","278","TRUE","Fritz Tree","Species"
"7419","MB891.nex","Lampronycteris_brachyotis","278","TRUE","Fritz Tree","Species"
"7420","MB891.nex","Micronycteris_brosseti","278","TRUE","Wilson & Reeder","Species"
"7421","MB891.nex","Micronycteris_hirsuta","278","TRUE","Fritz Tree","Species"
"7422","MB891.nex","Micronycteris_homezi","278","TRUE","Fritz Tree","Species"
"7423","MB891.nex","Micronycteris_matses","278","TRUE","Wilson & Reeder","Species"
"7424","MB891.nex","Micronycteris_megalotis","278","TRUE","Fritz Tree","Species"
"7425","MB891.nex","Micronycteris_microtis_mexicana","278","TRUE","Wilson & Reeder","Species"
"7426","MB891.nex","Micronycteris_microtis_microtis","278","TRUE","Wilson & Reeder","Species"
"7427","MB891.nex","Micronycteris_minuta","278","TRUE","Fritz Tree","Species"
"7428","MB891.nex","Micronycteris_schmidtorum","278","TRUE","Fritz Tree","Species"
"7429","MB891.nex","Neonycteris_pusilla","278","TRUE","Fritz Tree","Species"
"7430","MB891.nex","Desmodus_rotundus","278","TRUE","Fritz Tree","Species"
"7431","MB891.nex","Diaemus_youngi","278","TRUE","Fritz Tree","Species"
"7432","MB891.nex","Diphylla_ecaudata","278","TRUE","Fritz Tree","Species"
"7433","MB891.nex","Lonchorhina_aurita","278","TRUE","Fritz Tree","Species"
"7434","MB891.nex","Lonchorhina_inusitata","278","TRUE","Wilson & Reeder","Species"
"7435","MB891.nex","Lonchorhina_orinocensis","278","TRUE","Fritz Tree","Species"
"7436","MB891.nex","Chrotopterus_auritus","278","TRUE","Fritz Tree","Species"
"7437","MB891.nex","Lophostoma_brasiliense_brasiliense","278","TRUE","Wilson & Reeder","Species"
"7438","MB891.nex","Lophostoma_brasiliense_minuta","278","TRUE","Wilson & Reeder","Species"
"7439","MB891.nex","Lophostoma_carrikeri","278","TRUE","Fritz Tree","Species"
"7440","MB891.nex","Lophostoma_evotis","278","TRUE","Fritz Tree","Species"
"7441","MB891.nex","Lophostoma_kalkoae","278","TRUE","Wilson & Reeder","Genus"
"7442","MB891.nex","Lophostoma_occidentalis","278","TRUE","Wilson & Reeder","Species"
"7443","MB891.nex","Lophostoma_silvicolum_centralis","278","TRUE","Wilson & Reeder","Species"
"7444","MB891.nex","Lophostoma_silvicolum_laephotis","278","TRUE","Wilson & Reeder","Species"
"7445","MB891.nex","Lophostoma_silvicolum_silvicolum","278","TRUE","Wilson & Reeder","Species"
"7446","MB891.nex","Lophostoma_schulzi","278","TRUE","Fritz Tree","Species"
"7447","MB891.nex","Macrophyllum_macrophyllum","278","TRUE","Fritz Tree","Species"
"7448","MB891.nex","Mimon_bennettii","278","TRUE","Fritz Tree","Species"
"7449","MB891.nex","Mimon_cozumelae","278","TRUE","Fritz Tree","Species"
"7450","MB891.nex","Mimon_crenulatum_crenulatum","278","TRUE","Wilson & Reeder","Species"
"7451","MB891.nex","Mimon_crenulatum_keenani","278","TRUE","Wilson & Reeder","Species"
"7452","MB891.nex","Mimon_crenulatum_longifolium","278","TRUE","Wilson & Reeder","Species"
"7453","MB891.nex","Phyllostomus_discolor_discolor","278","TRUE","Wilson & Reeder","Species"
"7454","MB891.nex","Phyllostomus_discolor_verrucosus","278","TRUE","Wilson & Reeder","Species"
"7455","MB891.nex","Phyllostomus_elongatus","278","TRUE","Fritz Tree","Species"
"7456","MB891.nex","Phyllostomus_hastatus_hastatus","278","TRUE","Wilson & Reeder","Species"
"7457","MB891.nex","Phyllostomus_hastatus_panamensis","278","TRUE","Wilson & Reeder","Species"
"7458","MB891.nex","Phylloderma_stenops_septentrionalis","278","TRUE","Wilson & Reeder","Species"
"7459","MB891.nex","Phylloderma_stenops_stenops","278","TRUE","Wilson & Reeder","Species"
"7462","MB891.nex","Tonatia_saurophila_bakeri","278","TRUE","Wilson & Reeder","Species"
"7463","MB891.nex","Tonatia_saurophila_maresi","278","TRUE","Wilson & Reeder","Species"
"7464","MB891.nex","Tonatia_saurophila_saurophila","278","TRUE","Wilson & Reeder","Species"
"7465","MB891.nex","Trachops_cirrhosus_cirrhosus","278","TRUE","Wilson & Reeder","Species"
"7466","MB891.nex","Trachops_cirrhosus_coffini","278","TRUE","Wilson & Reeder","Species"
"7467","MB891.nex","Vampyrum_spectrum","278","TRUE","Fritz Tree","Species"
"7468","MB891.nex","Anoura_caudifer","278","TRUE","Fritz Tree","Species"
"7469","MB891.nex","Anoura_cultrata","278","TRUE","Fritz Tree","Species"
"7470","MB891.nex","Anoura_geoffroyi_geoffroyi","278","TRUE","Wilson & Reeder","Species"
"7471","MB891.nex","Anoura_geoffroyi_peruana","278","TRUE","Wilson & Reeder","Species"
"7472","MB891.nex","Anoura_latidens","278","TRUE","Fritz Tree","Species"
"7473","MB891.nex","Brachyphylla_cavernarum","278","TRUE","Fritz Tree","Species"
"7474","MB891.nex","Brachyphylla_nana","278","TRUE","Fritz Tree","Species"
"7475","MB891.nex","Choeroniscus_godmani","278","TRUE","Fritz Tree","Species"
"7476","MB891.nex","Choeroniscus_minor","278","TRUE","Fritz Tree","Species"
"7477","MB891.nex","Choeroniscus_periosus","278","TRUE","Fritz Tree","Species"
"7478","MB891.nex","Choeronycteris_mexicana","278","TRUE","Fritz Tree","Species"
"7479","MB891.nex","Erophylla_bombifrons","278","TRUE","Fritz Tree","Species"
"7480","MB891.nex","Erophylla_sezekorni","278","TRUE","Fritz Tree","Species"
"7481","MB891.nex","Glossophaga_commissarisi","278","TRUE","Fritz Tree","Species"
"7482","MB891.nex","Glossophaga_leachii","278","TRUE","Fritz Tree","Species"
"7483","MB891.nex","Glossophaga_longirostris","278","TRUE","Fritz Tree","Species"
"7484","MB891.nex","Glossophaga_morenoi","278","TRUE","Fritz Tree","Species"
"7485","MB891.nex","Glossophaga_soricina","278","TRUE","Fritz Tree","Species"
"7486","MB891.nex","Lionycteris_spurrelli","278","TRUE","Fritz Tree","Species"
"7487","MB891.nex","Lonchophylla_handleyi","278","TRUE","Fritz Tree","Species"
"7488","MB891.nex","Lonchophylla_mordax","278","TRUE","Fritz Tree","Species"
"7489","MB891.nex","Lonchophylla_robusta","278","TRUE","Fritz Tree","Species"
"7490","MB891.nex","Lonchophylla_thomasi","278","TRUE","Fritz Tree","Species"
"7491","MB891.nex","Monophyllus_plethodon","278","TRUE","Fritz Tree","Species"
"7492","MB891.nex","Monophyllus_redmani","278","TRUE","Fritz Tree","Species"
"7493","MB891.nex","Musonycteris_harrisoni","278","TRUE","Fritz Tree","Species"
"7495","MB891.nex","Phyllonycteris_aphylla","278","TRUE","Fritz Tree","Species"
"7496","MB891.nex","Phyllonycteris_major","278","TRUE","Wilson & Reeder","Species"
"7497","MB891.nex","Phyllonycteris_poeyi","278","TRUE","Fritz Tree","Species"
"7498","MB891.nex","Hylonycteris_underwoodi","278","TRUE","Fritz Tree","Species"
"7499","MB891.nex","Leptonycteris_curasoae","278","TRUE","Fritz Tree","Species"
"7500","MB891.nex","Leptonycteris_nivalis","278","TRUE","Fritz Tree","Species"
"7501","MB891.nex","Leptonycteris_yerbabuenae","278","TRUE","Fritz Tree","Species"
"7502","MB891.nex","Lichonycteris_obscura","278","TRUE","Fritz Tree","Species"
"7503","MB891.nex","Platalina_genovensium","278","TRUE","Fritz Tree","Species"
"7505","MB891.nex","Carollia_brevicauda","278","TRUE","Fritz Tree","Species"
"7506","MB891.nex","Carollia_perspicillata","278","TRUE","Fritz Tree","Species"
"7507","MB891.nex","Rhinophylla_alethina","278","TRUE","Fritz Tree","Species"
"7508","MB891.nex","Rhinophylla_fischerae","278","TRUE","Fritz Tree","Species"
"7509","MB891.nex","Rhinophylla_pumilio","278","TRUE","Fritz Tree","Species"
"7510","MB891.nex","Glyphonycteris_daviesi","278","TRUE","Fritz Tree","Species"
"7511","MB891.nex","Glyphonycteris_sylvestris","278","TRUE","Fritz Tree","Species"
"7512","MB891.nex","Trinycteris_nicefori","278","TRUE","Fritz Tree","Species"
"7513","MB891.nex","Artibeus_jamaicensis","278","TRUE","Fritz Tree","Species"
"7514","MB891.nex","Artibeus_lituratus","278","TRUE","Fritz Tree","Species"
"7515","MB891.nex","Artibeus_obscurus","278","TRUE","Fritz Tree","Species"
"7516","MB891.nex","Artibeus_gnomus","278","TRUE","Fritz Tree","Species"
"7517","MB891.nex","Enchisthenes_hartii","278","TRUE","Fritz Tree","Species"
"7518","MB891.nex","Platyrrhinus_helleri","278","TRUE","Fritz Tree","Species"
"7519","MB891.nex","Uroderma_bilobatum","278","TRUE","Fritz Tree","Species"
"7520","MB891.nex","Vampyrodes_caraccioli","278","TRUE","Fritz Tree","Species"
"7521","MB891.nex","Vampyrodes_major","278","TRUE","Wilson & Reeder","Species"
"7522","MB891.nex","Pygoderma_bilabiatum","278","TRUE","Fritz Tree","Species"
"7523","MB891.nex","Sturnira_lilium","278","TRUE","Fritz Tree","Species"
"7524","MB891.nex","Noctilio_albiventris","278","TRUE","Fritz Tree","Species"
"7525","MB891.nex","Noctilio_leporinus","278","TRUE","Fritz Tree","Species"
"7526","MB891.nex","Thyroptera_tricolor","278","TRUE","Fritz Tree","Species"
"7527","MB929-1.nex","Ornithorhynchus","258","TRUE","Wilson & Reeder","Genus"
"7528","MB929-1.nex","Tachyglossus","258","TRUE","Wilson & Reeder","Genus"
"7536","MB929-1.nex","Didelphis","258","TRUE","Wilson & Reeder","Genus"
"7537","MB929-1.nex","Monodelphis","258","TRUE","Wilson & Reeder","Genus"
"7538","MB929-1.nex","Caluromys","258","TRUE","Wilson & Reeder","Genus"
"7539","MB929-1.nex","Glironia","258","TRUE","Wilson & Reeder","Genus"
"7540","MB929-1.nex","Caenolestes","258","TRUE","Wilson & Reeder","Genus"
"7541","MB929-1.nex","Dasyuroides","258","TRUE","Wilson & Reeder","Genus"
"7542","MB929-1.nex","Dasyurus","258","TRUE","Wilson & Reeder","Genus"
"7544","MB929-1.nex","Notoryctes","258","TRUE","Wilson & Reeder","Genus"
"7545","MB929-1.nex","Echymipera","258","TRUE","Wilson & Reeder","Genus"
"7546","MB929-1.nex","Perameles","258","TRUE","Wilson & Reeder","Genus"
"7547","MB929-1.nex","Dromiciops","258","TRUE","Wilson & Reeder","Genus"
"7548","MB929-1.nex","Trichosurus","258","TRUE","Wilson & Reeder","Genus"
"7550","MB929-1.nex","Petaurus","258","TRUE","Wilson & Reeder","Genus"
